parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_8700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.058037475762473367,0,0,0.23231847100230529,3.4715879032470176,4.2582296057389799,4.9571932468948949,5.6867198752777659,6.9865343694095783,7.7442748534513557,7.5878605914426238,8.646855055877035,9.4235734100260977,9.6208097879994927,11.726396746581754,12.420243759509992,15.859965051653212,16.790885358567696,13.090937510862128,13.832236594125872,16.248077928743939,14.641387566680987,17.562212351945867,18.173044587429182,0.032975227263927161,3.9773629447075329,0,inf,0,1
1,2,4,6,8,3.6027234387802038,4.1858317955963491,4.936533327897676,5.6164609394402092,7.4311016050938719,8.2306912002209653,7.4935006629606375,8.7440364778795576,9.1082475904132867,9.7291869625752962,10.792180597516303,11.462447557268842,16.02291391548594,16.805101187231756,13.44818774258821,13.929650732010437,16.606385985943408,14.261520237922682,17.622108402854991,18.027197696266171,2.0340018929265615,0.034001892926561833,0,inf,0,1
2,2,3.559274112298128,6,8,3.5829084164437517,4.1149801439937903,4.8797556440411194,5.6349033468378433,6.7895126903814731,7.5611747765426776,7.4623602029202365,8.9265002620632075,10.015700857768429,9.269020185963404,10.880956714334959,11.587177437032839,15.0617713501371,15.981511109337276,13.294597946811432,13.905253963852479,17.074844071379541,14.247963240295281,18.119346057714161,18.186321979087275,1.9474281340443504,0.82801982527274964,0,0.27404839804023845,0,1
3,1.2402459763726732,3.2294693185872032,5.2198826732959285,7.290170726778344,3.5144166022310923,4.213443660590344,4.8649476498363589,5.692657851343994,6.527515948446867,7.1966919647460106,7.492871385164797,8.6524593617914842,9.6382818973503515,9.5280014668888597,12.187348121130956,12.820941614397473,15.892303232272003,16.777059643127302,13.183629578711614,13.950141665341796,16.416035487763313,14.75545564867261,17.567663802452273,18.259707130365538,1.4223331113515201,0.82887159167648705,0,0.27391589074982503,0,1
4,1.0241075004074109,3.4518314858508257,4.8851892972372895,7.0990624263417219,3.4854708870365134,4.144690523991982,4.8497392754984912,5.6572499301831822,6.4776725511419251,7.1470773123724598,7.434555685379828,8.7664649176567035,9.420096458862691,9.5803855131433213,12.108846594613123,12.839971944483379,16.314779129302515,17.265327150112405,13.210003888963778,13.813078089529816,16.234592136077673,14.475236993297894,17.402001109648758,18.020593325504109,1.3252279006012502,1.6258205875334431,0,0.24177953745599987,0,1
5,0.2770593941631232,2.5538956893731135,4.399041357829188,7.1906356366819146,3.5168023255314718,4.2197296722393638,4.8505389126163827,5.5265134887396128,6.6880943575340064,7.3109809808299371,7.4970616661242575,8.6601271179544241,9.2107892495327679,9.7067613703692377,12.020521035409608,12.944177941815266,16.005997794072059,17.142087742234526,13.065704504933267,13.748603296960722,16.289792148697767,14.699095725708521,17.418916287233149,17.822299627264346,0.86447945979283181,1.6283254943576086,0,0.24057016613845206,0,1
6,1.6026254365494801,1.7940600363277435,3.6694502960358411,3.1647892930120198,3.506859078719665,4.2344856172075804,5.0083154596199337,5.6627988324700214,6.6523182347168204,7.3757550349794112,7.7554109828423092,8.4303432911221901,9.5166672604411584,9.5460860744044798,12.311435471913361,13.223444570647709,15.911151640003343,17.032562726765409,12.765471089825894,13.364922881723542,16.193632435487025,14.614599677643547,17.077071878287303,17.962522846643697,0.77013321132021462,2.4176550385401852,0,0.17889482932901823,0,1
7,1.7246648233908122,2.0882977516715848,1.3345594662506535,0.11677479763211007,3.5165665379819151,4.1555028810916381,4.8864166714131141,5.7528707378519153,7.2850507938776365,8.0087357240875541,7.7010920703968626,8.3794840656755856,9.7340554603690226,9.4486710407542702,11.068786423612892,11.923910203367795,15.432155038835717,16.129183559829215,13.435385081128253,13.926250670928569,16.619648345228114,14.32957572351952,17.877988054763488,18.947916413455669,0.42635241906055027,2.4244621590987245,0,0.17627327874875109,0,1
8,1.5383578869575498,1.3225059607026513,1.8517865232410919,0.10826423133192867,3.5524075930524757,4.1881531394527753,4.8858481624787604,5.6838569381161825,6.7529563445557734,7.5637945310469403,7.6576707245319735,8.4482900709008799,9.2717375203269921,9.5602175027304703,11.780966244362551,12.569546878337274,16.272566224752737,17.24138859019418,13.318165553548351,13.922448646391809,16.429053571781377,14.622490035807456,17.570750977036642,18.202668029163082,0.3370568285532195,3.2002019340921422,0,0.11779259813141847,0,1
9,1.1159640928623109,1.0156215805191096,0,0.19260265408925276,3.4652778121649974,4.2457822149976989,4.8557803210564758,5.6735503111215122,7.1131379946980555,7.8720959139107034,7.6269017105450221,8.4679923790950031,9.4953225317082541,9.5500818418502611,11.565988438695207,12.210122223260484,15.57142696712893,16.38891784956164,13.220176693755283,13.904201535809598,16.39485036046846,14.474358922302436,17.779483091241445,18.639020835552717,0.13933011189425959,3.2131251873915114,0,0.11118569478494771,0,1
