parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_11800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.079806558115679965,0,0,0,3.4879083026740831,4.2573945443549182,4.8511815308459409,5.6570590204340538,7.6877299923936437,8.5570067643358687,7.6052850953046907,8.5371764041784495,9.1505282278273814,9.6778459055899315,11.026913016335751,11.76067168671061,15.458641150855147,16.303351593267308,13.253218754891064,13.98215197008345,15.906453398268665,14.792010834644786,17.984141654756666,18.756829966811747,0.032040679115861198,3.9928636814871701,0,inf,0,1
1,2,4,6,8,3.5455121313285765,4.2261800722642597,4.8794481282295141,5.5837302883146815,7.0650404554388899,7.7609667610266282,7.6941660554864244,8.450916580024165,9.8053664948163561,9.3568630046121601,11.045219100386658,11.743327981807965,14.735868661238927,15.583665932209074,13.061377536628482,13.701083969804859,17.39053315701215,14.119694779136935,17.894966038983988,18.649600819006135,2.0320856429698866,0.032085642969886988,0,inf,0,1
2,1.1847215196277672,3.4338010293290506,4.9308319452054121,7.4771190474218692,3.5316766876206303,4.178536806239646,4.9190599209985084,5.6766797804740152,7.2861968949433349,8.113034780128709,7.6156279201380661,8.6194831901598779,9.450740874042955,9.6004077953879854,11.102851971678685,11.788137795886875,15.660590189620153,16.567349635096829,13.409631803079691,13.890099616929167,16.647880303187325,14.384894828578327,17.564913073109597,18.53068049730458,1.4195976538284414,0.82755632165361748,0,0.27684119120750811,0,1
3,1.9657980695566601,3.7607924618168118,6,7.740698137198458,3.5372789570143124,4.2504774308292186,4.9776217867630663,5.6249652005985222,7.2573908616464236,8.0223060542204223,7.4840222991030192,8.7007506665030974,9.5593321184575775,9.4876818290345302,10.785709072790292,11.531081027129833,15.199112254448162,16.04254525162802,13.117678635816791,13.891947910292339,17.29627940904145,14.023992912978596,17.32817783306891,18.283709335375086,1.9475629942663077,0.81671870477430653,0,0.27565846965699492,0,1
4,1.8550083640133543,3.3088151130769141,4.0769677138697329,5.1401108550917023,3.5595667379268261,4.1251197233340191,4.8770637789783668,5.665836413149326,6.8945388304256152,7.6617520832450916,7.6443474683488386,8.467586289636575,9.7954132619730778,9.2161976814935898,11.092453965687996,11.936691076516414,15.019531371079625,16.041353577854881,13.335658290422311,13.991233370362796,16.876733746106659,14.208782555565405,18.357154457911875,18.644242989622402,1.3247809880207604,1.623953098683423,0,0.23863494062928092,0,1
5,1.7388505100465115,3.0686981628398997,2.4327363569979035,2.9997987895075973,3.4954051389697924,4.2742751576982156,4.9353033620396376,5.6300522714841126,7.879917261388111,8.7069742402493944,7.6585430343851382,8.4280843132294425,9.3985290193305051,9.6632609610312148,10.826719440414829,11.683484799555806,15.45071827247437,16.364575490550443,13.358020065089404,14.053744861508326,16.073817402922312,14.644431229035346,17.612665612129295,18.277222016067192,0.8669256475987166,1.625412843576187,0,0.2352329219078434,0,1
6,1.1380128527572102,1.8938174146125202,2.7715911105150095,0.90962337443162999,3.5503993090392436,4.1844031970159534,4.8710897718873785,5.6531266903265038,7.7648760941034469,8.6003422400292688,7.7250889486971115,8.4849696129820043,9.440194698121898,9.6151737620989675,10.914184220880127,11.643027615974241,15.121323743698422,16.28828668258733,13.2829791175875,13.94746814349854,16.181447904823663,14.512659397852143,17.901314822263036,18.372986098892621,0.42267395560649329,2.4223749926367639,0,0.18982901332169957,0,1
7,1.6985553334384444,3.0401608027231632,2.0068108650684131,2.5192696328860893,3.5291176343173909,4.1928300415744824,4.9469358744744758,5.6273213991290261,7.8353448778349435,8.495628258373511,7.6268851986079271,8.41829915936645,9.1915944082415866,9.7493367757501126,10.624918071722043,11.314708592395467,15.305072706193176,15.940487127694425,13.071436810249537,13.84932133960419,16.888992853554416,14.20655062141889,17.72935171609803,18.460979795968012,0.76946222266878372,2.4012418135086642,0,0.18980637847803061,0,1
8,1.5962969705852634,2.4413145755251588,0,0.096158519462220149,3.4969134344369079,4.2030765747028234,4.8150053975436764,5.7262499872295933,7.2403445172812386,7.993785590101222,7.6485709934365333,8.4238966892573277,9.1846507788561844,9.654624893226627,11.28462876938829,12.018040381805594,16.157418306715165,16.811922754812887,13.348083023718605,14.088137053246642,16.294520481200031,14.530967385968641,17.942461835134949,18.505667751090261,0.33656420144574323,3.2092851389162869,0,0.11030730418664436,0,1
9,0.85950410986250558,1.0602788656380993,0.39598689803306369,0.58240308007747876,3.5157425312616795,4.2163493316015268,4.9296147606831004,5.6181882915573329,7.4091545143854241,8.1636646067677852,7.6657595407698187,8.472627138693559,9.4248044411355316,9.591704104287734,11.170275029103482,11.970635864053033,15.588073762709026,16.387781965668978,13.289067702015595,13.992009087820017,16.396290238569087,14.449867051097771,17.847051437029574,18.377099462434359,0.13717973692371033,3.2117939850221995,0,0.10797684086623334,0,1
10,1.8476268144436883,2.7624307669583401,2.70434435181711,1.7707769546324217,3.5123718065932481,4.2218201839719969,4.9469200691273789,5.6435595860582293,7.82927150307329,8.5662640996540595,7.62842638696248,8.3334173841849619,9.4877449813401764,9.5240198188695739,10.311197666369811,11.256999440543543,14.948378418336572,15.886728772189988,13.231444717460674,13.964110080805352,16.87144599697428,14.138860522970957,17.803797993638895,18.338310631216302,0.78703923075547355,2.1720443757444432,0,0.033776400190378829,0,1
11,1.1101996908789358,3.0553376364383973,4.5451534254220656,2.0759143811549379,3.522359053619545,4.3069049299312816,4.8178958277760566,5.6967180733137717,7.4545092120580918,8.1260261823981548,7.5978294150448802,8.7382418107438919,9.3130287734858541,9.5573380976784712,11.39588500855162,12.382353872950182,15.26547793749533,16.67593385502111,13.052016275255827,13.675956468975832,15.07811023437737,15.318720489193542,17.796824373729788,18.10190059278063,0.82117303677470188,1.8458118060502942,0,0.032600223648447391,0,1
12,0.57488008841162341,2.6228424820128007,1.8222827614842019,1.6989199574177045,3.5569330573960922,4.1614983066169247,4.9327153925740355,5.598262238200844,7.9130959053155454,8.75453135069802,7.8189780379368541,8.5035773038677611,9.3792893285559025,9.6988983807942901,11.151379347695293,11.738703973242471,15.627053929398777,16.440156095819169,13.353561732007337,14.038241238881231,15.984661557717514,14.648397412844698,17.603988827263098,18.383486334023026,0.35241602020345864,2.9760187543075749,0,0.031923753590824049,0,1
13,0.052837929471143401,0.19613687451519177,0.55217554643294131,0.022773988964022853,3.5007173566853629,4.2163740023588474,4.8912987154647301,5.6458511031621086,8.04144456060091,8.9321808077420908,7.6545240880672409,8.453316136200554,9.1955375859319126,9.744396992808495,10.445424372776682,11.088214787976092,15.071811527234612,15.910064217478352,13.002889248416592,13.75885882335708,16.573236682458901,14.33700628389791,17.723773057006429,18.531283690485552,0.036321310827792018,3.9270172550204938,0,0.030839995852507976,0,1
14,1.2534610496936645,3.21236667699214,4.9723805624841368,7.266946358491813,3.5593179477674779,4.2618059145261382,4.8334254827217205,5.6812835122906851,7.0967425036972394,7.8388049785781657,7.7623207939072989,8.4733050460614852,10.053425919735012,9.2591793633564858,11.078027948305943,11.859827944659031,14.458820119400835,15.344517417213666,13.007931349300851,13.897117193403439,17.302847525986746,13.885284493910943,18.134504766184644,18.76357055023928,1.3912109047839922,0.92012124742600787,0,0.030750555968366844,0,1
15,0.71121808733335079,3.0600312281316291,3.1758016563734426,5.1565558293266083,3.4858789593543147,4.2233577648023832,4.9046451977912602,5.6476408252661132,7.1938353155550159,7.8027985752958999,7.6482248453808284,8.6193872156936795,9.4502176894146697,9.5943457068498343,10.936885161960495,11.72937981555669,15.660956593509892,16.590242763172277,13.329203607196133,13.74139876449952,16.828590902034733,14.372105664139298,17.666974294451066,18.231121703357918,0.79159983541274892,2.1105957320059017,0,0.030405197565684092,0,1
16,2,4,6,7.7763573767157297,3.4387484055626105,4.13898948847564,4.9286473559390034,5.555134005885157,7.4271178226070544,8.3179724238433135,7.589729715678593,8.5222249144663458,9.5377514221794755,9.5306244823987836,10.639204467825504,11.2292154606043,15.183534812455138,16.009084861222885,13.132543687860936,13.896890363525475,17.243245300172958,14.509466591016832,17.558605432663512,18.447645051410106,2.0127149492035938,0.11030386435470764,0,0.029974818552424235,0,1
17,1.7068635442205979,3.5657086690007014,1.936401726848727,2.2408060351693768,3.4915352184263644,4.2507473164310055,4.9083165476696466,5.6419553815313659,7.8894386106372396,8.6867518974689037,7.7038538880249972,8.3452425938981492,9.0562572746250769,9.7325815831840146,10.613108550906189,11.315633388614613,15.889922894217074,16.524926168121578,13.167215005819294,13.900565904817713,16.605942118154545,14.329110551575317,17.271479053584038,18.231259561168137,0.82438178054158628,1.7829138280422481,0,0.029729481235122226,0,1
