parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_9600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0.027711708228529686,3.5267510097453605,4.2198147189254929,4.8685391923503492,5.6736330523673422,7.4972471651036505,8.1952534643094666,7.673768678044885,8.4820172536826348,9.2406894006237721,9.6448232923557722,11.35423854228161,12.036753444136737,15.436689952207846,16.345702548371086,12.928219136098049,13.66212703092055,16.16659270208028,14.569642789373344,17.47887569547331,18.433751421818844,0.032712924220993214,4.0292477512228366,0,inf,0,1
1,2,4,6,8,3.5455121313285765,4.2261800722642597,4.8794481282295141,5.5837302883146815,7.0650404554388899,7.7609667610266282,7.6941660554864244,8.450916580024165,9.8053664948163561,9.3568630046121601,11.045219100386658,11.743327981807965,14.735868661238927,15.583665932209074,13.061377536628482,13.701083969804859,17.39053315701215,14.119694779136935,17.894966038983988,18.649600819006135,2.0320856429698866,0.032085642969886988,0,inf,0,1
2,2,3.5726147014022036,6,7.9896501611636941,3.5047815529324171,4.1980454561938974,4.9785965805883254,5.5978459314230333,6.6092088582439015,7.3546266392334667,7.7675026161353387,8.5517192724023214,9.757232909842843,9.4259371986304998,11.862763163728486,12.584737178469657,15.988058104018558,16.662657709095871,13.249162028207687,13.922513353266028,16.868728927820552,14.122322673898644,17.818802078312419,18.238627627624979,1.9490465454610426,0.80276385408700468,0,0.28194881379421471,0,1
3,1.1465575021597798,3.1453622157105676,5.3850715194882106,7.6228070573587043,3.5353960419067567,4.2094863219965744,4.907398569111538,5.586630015324638,6.6788344780134699,7.3536970244540392,7.4760805916854016,8.872453533235575,9.7746329319621186,9.4378562849202989,11.605409808103181,12.202759295455403,15.377517874351591,16.331464191599199,13.149794483571959,13.807381574251121,16.894353536136578,14.169838127165567,17.667952394299451,18.081087515059806,1.4223059529062776,0.82782686121881188,0,0.2814803720509067,0,1
4,1.8810910051747765,2.6759271556171789,3.1960263568447305,2.1469856743145708,3.5264027368396214,4.2252312542865722,4.8876613206941428,5.6923336056430829,7.3166083562987518,8.1938827323568368,7.5744252770336491,8.7074363117840363,9.436311764521907,9.5513495457718172,10.833493949978713,11.716498686740529,15.626208912390029,16.382918598923283,13.062423522352953,13.784906417349582,16.42384228281573,14.443972343495842,17.715040633304096,18.242066125725163,0.86461255082386324,1.6270363163916239,0,0.24091397363812714,0,1
5,1.0241075004074109,3.4518314858508257,4.8851892972372895,7.0990624263417219,3.4854708870365134,4.144690523991982,4.8497392754984912,5.6572499301831822,6.4776725511419251,7.1470773123724598,7.434555685379828,8.7664649176567035,9.420096458862691,9.5803855131433213,12.108846594613123,12.839971944483379,16.314779129302515,17.265327150112405,13.210003888963778,13.813078089529816,16.234592136077673,14.475236993297894,17.402001109648758,18.020593325504109,1.3252279006012502,1.6258205875334431,0,0.23982571133225936,0,1
6,1.6026254365494801,1.7940600363277435,3.6694502960358411,3.1647892930120198,3.506859078719665,4.2344856172075804,5.0083154596199337,5.6627988324700214,6.6523182347168204,7.3757550349794112,7.7554109828423092,8.4303432911221901,9.5166672604411584,9.5460860744044798,12.311435471913361,13.223444570647709,15.911151640003343,17.032562726765409,12.765471089825894,13.364922881723542,16.193632435487025,14.614599677643547,17.077071878287303,17.962522846643697,0.77013321132021462,2.4176550385401852,0,0.19256361195198721,0,1
7,2,2.2054581460196956,0.36731449744886735,0.021380661745248497,3.4878581748576774,4.1629051753175865,4.8716502248328011,5.6792121760411796,7.6571182949621717,8.5397341713867565,7.7235671048554719,8.3661673488562993,8.9495084205997593,9.6776200276280679,10.565530127962667,11.1964463864372,15.851185853393044,16.709602422180371,13.380948159956281,13.947712291462635,16.607822325345623,14.314946295283384,18.035652276468877,18.559627993003669,0.42186175326292513,2.4233583317267278,0,0.19183663129765757,0,1
8,1.1159640928623109,1.0156215805191096,0,0.19260265408925276,3.4652778121649974,4.2457822149976989,4.8557803210564758,5.6735503111215122,7.1131379946980555,7.8720959139107034,7.6269017105450221,8.4679923790950031,9.4953225317082541,9.5500818418502611,11.565988438695207,12.210122223260484,15.57142696712893,16.38891784956164,13.220176693755283,13.904201535809598,16.39485036046846,14.474358922302436,17.779483091241445,18.639020835552717,0.13933011189425959,3.2131251873915114,0,0.10952650299851306,0,1
9,1.5962969705852634,2.4413145755251588,0,0.096158519462220149,3.4969134344369079,4.2030765747028234,4.8150053975436764,5.7262499872295933,7.2403445172812386,7.993785590101222,7.6485709934365333,8.4238966892573277,9.1846507788561844,9.654624893226627,11.28462876938829,12.018040381805594,16.157418306715165,16.811922754812887,13.348083023718605,14.088137053246642,16.294520481200031,14.530967385968641,17.942461835134949,18.505667751090261,0.33656420144574323,3.2092851389162869,0,0.10898095543073344,0,1
10,0.88996487204472408,3.3771492172146989,0,2.3437350992961656,3.4749690268621798,4.1757115742702169,4.8905226951555605,5.6615955168509693,7.5695674492582237,8.2843477954620308,7.6883426503539027,8.429407200718229,9.2672561548683827,9.5489796471488582,10.859198135555053,11.668605390754777,15.323016691813478,16.154748132659034,12.968272202986494,13.749347774542118,16.318555366135694,14.579079338806654,17.922917216171928,18.50892295027128,0.40716679783943899,2.4588117629973794,0,0.03380324977927214,0,1
11,0.59307267789021556,2.3038693448858649,4.8758580940727816,4.6300956058380063,3.5083576536670358,4.2441453309515911,4.9505718539721961,5.675062606606545,6.9597171628784542,7.666925384531968,7.6659054297345142,8.4304762101663933,9.1606312597687722,9.7761488339549025,12.127325346450196,12.765766111032882,16.166727436501617,17.035201244411059,12.820736980948471,13.654276964938981,16.160106527264642,15.012079800410167,17.276481517144312,17.977809577892252,0.77410996452631387,2.3578678311934969,0,0.032669999047109169,0,1
12,1.0083117462537332,0.73418983642943625,0.089365020269040224,0,3.5024406813572786,4.2090724616734461,4.9207774616418138,5.7093191364124154,7.1954194743359627,7.9900386174974756,7.6128130674749803,8.5447455637084815,9.0514777634184664,9.7234085737147247,11.434109982675393,12.069413317443583,16.155872804185314,17.081693016759733,13.176302129334479,13.864998571222795,16.354389480376714,14.526104707714355,17.506269038714201,18.208580752788425,0.1075558311966119,3.4271914462296387,0,0.032002197471672884,0,1
13,0.62573101900096162,0.82602135155830692,1.2219266989288264,0,3.5109199505236628,4.2004987233072217,4.8929258282270078,5.6979988036364997,7.1958055387585755,7.9735141545615464,7.5818849864853401,8.6652650040234906,9.0617382411549841,9.7666494824847661,11.309274817072158,11.932048014967235,16.259557457201712,17.162068970200849,13.392421083823558,13.994034441596174,16.443678211255346,14.452942787300598,17.629614187974724,18.240304490415706,0.11227225694124467,3.3732469394773883,0,0.031700111390623634,0,1
14,0,0.49597591631173588,0.27089933350653056,0,3.5098450903493861,4.2260239328863669,4.9545930236643274,5.6339727790911915,7.2537042794968309,7.9254670966042147,7.5659342114538015,8.6173624758561242,9.4159190282812961,9.4488309040797471,11.264739457862806,12.048278000740503,15.410824135995011,16.249548276780466,13.213360171227793,13.878525960415672,16.324225412414084,14.456854041964641,17.691228240001848,18.58731406726422,0.037404375031897287,3.9281266669517199,0,0.030954601540887222,0,1
15,0,0,1.9919440664424031,1.5034153833878128,3.4640358860073999,4.161815944849641,4.9302453511685691,5.5813472180095047,6.721305768513564,7.4232539818789718,7.6657302386978916,8.4673096901698006,9.5152443308238119,9.5406733948251237,11.756778955541082,12.480125030855923,15.51377886102674,16.417539473878641,12.709817917636071,13.454022766866002,16.840690649420743,14.608442857410829,17.573197903614506,18.168977358726977,0.075169526002238723,3.9266054920882221,0,0.029861975703242574,0,1
16,2,3.7573114564115877,5.8545253449652392,8,3.5269507639026196,4.1755372081406454,4.9490911069014381,5.7437138659156499,7.2380434973534404,8.081319076177623,7.7515648349596669,8.4488456839985204,9.2429264734987946,9.6152413447039198,11.181396539362606,11.953953744694696,15.900106115205185,17.016048725065048,13.272873571728068,14.010013547059449,16.533676955732666,14.833123033167064,17.722040490003305,18.257667541397115,1.9673163131944511,0.53838613829627868,0,0.029648057001170215,0,1
