generation,alpha,evaluation_count,population_size
0,1,0,120
1,1,95,120
2,1,190,120
3,1.0000720910762484,285,120
4,1,380,120
5,1,475,120
6,1,570,120
7,1,665,120
8,1.0004378813558212,760,120
9,1.0000351529836222,855,120
10,1,950,120
11,1,1045,120
12,1,1140,120
13,1.0007592123795821,1235,120
14,1.0006712716714359,1330,120
15,1.0008058895776144,1425,120
16,1.0007211799240512,1520,120
17,1.0006667934898958,1615,120
18,1.0004593275554594,1710,120
19,1.0008346017310168,1805,120
20,1.0003814901613206,1900,120
21,1.0004064786048732,1995,120
22,1.0004048334201796,2090,120
23,1.0000337799190526,2185,120
24,1.0003568105220575,2280,120
25,1,2375,120
26,1.0000456076636182,2470,120
27,1.0000762458419152,2565,120
28,1.0003834880736897,2660,120
29,1,2755,120
30,1,2850,120
31,1.000207100458727,2945,120
32,1,3040,120
33,1.0002176993661305,3135,120
34,1.0001530018422,3230,120
35,1.0003559238091988,3325,120
36,1.0005184241490335,3420,120
37,1.000660040023323,3515,120
38,1.0004010984840195,3610,120
39,1.0000190072749764,3705,120
40,1,3800,120
41,1.0001423361730424,3895,120
42,1.0003206818936161,3990,120
43,1.0003716659089914,4085,120
44,1.0004764019840708,4180,120
45,1.0000583841305359,4275,120
46,1.0003353043654759,4370,120
47,1.0004266789457206,4465,120
48,1,4560,120
49,1.0000866185401667,4655,120
50,1,4750,120
51,1.0002125759839418,4845,120
52,1.0002940415495585,4940,120
53,1.000213489674193,5035,120
54,1.0000517498878339,5130,120
55,1,5225,120
56,1,5320,120
57,1,5415,120
58,1,5510,120
59,1,5605,120
60,1,5700,120
61,1,5795,120
62,1.0000196155488521,5890,120
63,1,5985,120
64,1.0003899303746662,6080,120
65,1.0005134879680291,6175,120
66,1.0005398749819252,6270,120
67,1.0001844172691343,6365,120
68,1.0006973501781038,6460,120
69,1.0010473803403037,6555,120
70,1.0015562480301257,6650,120
71,1.0016222423891683,6745,120
72,1.0016992757454737,6840,120
73,1.0013730974316299,6935,120
74,1.0013021679352592,7030,120
75,1.0011322120935211,7125,120
76,1.0008817178038807,7220,120
77,1.0010754685477623,7315,120
78,1.0005050653638896,7410,120
79,1.0006344233720788,7505,120
80,1.0011438266763955,7600,120
81,1.001037939066306,7695,120
82,1.0010709159948883,7790,120
83,1.0007994859298903,7885,120
84,1.0008169719462885,7980,120
85,1.0004991933953902,8075,120
86,1.0002405544561934,8170,120
87,1.0000506137452605,8265,120
88,1,8360,120
89,1,8455,120
90,1.0000814776647333,8550,120
91,1.0000978225770571,8645,120
92,1.0002088046600528,8740,120
93,1.0000905402136482,8835,120
94,1,8930,120
95,1.0000122280396166,9025,120
96,1,9120,120
97,1,9215,120
98,1,9310,120
99,1,9405,120
100,1,9500,120
101,1,9595,120
102,1,9690,120
103,1,9785,120
104,1,9880,120
105,1.000568015401998,9975,120
106,1.0005083504530226,10070,120
107,1.0010118326117352,10165,120
108,1.001232966410126,10260,120
109,1.0012584161013256,10355,120
110,1.0014166488816774,10450,120
111,1.0008221729707787,10545,120
112,1.0004258944317042,10640,120
113,1.0006125248155129,10735,120
114,1.0007376209309202,10830,120
115,1.0005529313675781,10925,120
116,1.0012236365483775,11020,120
117,1.0008511091320169,11115,120
118,1.0007795737162046,11210,120
119,1.0006317904844579,11305,120
120,1.0003091448754238,11400,120
121,1,11495,120
122,1.0000691402298518,11590,120
123,1.0001619046566714,11685,120
124,1,11780,120
125,1,11875,120
126,1.0003545392215392,11970,120
127,1.0006018833941284,12065,120
128,1.0007502066905427,12160,120
129,1.0005228100814749,12255,120
130,1.000543776179263,12350,120
131,1.0002272537757411,12445,120
132,1.0006598653090293,12540,120
133,1.0003187927588109,12635,120
134,1.0004318483191763,12730,120
135,1.0005200227985271,12825,120
136,1.0003476874555073,12920,120
137,1.0008651105368953,13015,120
138,1.0009541984378705,13110,120
139,1.0010692927676457,13205,120
140,1.0009144061517858,13300,120
141,1.0010202194304079,13395,120
142,1.000899701273978,13490,120
143,1.0003431170094756,13585,120
144,1,13680,120
145,1.0001155029019617,13775,120
146,1.0001381611320859,13870,120
147,1,13965,120
148,1.0002487066710697,14060,120
149,1.0003827453817637,14155,120
150,1.000191512452836,14250,120
151,1,14345,120
152,1.0002452158890296,14440,120
153,1.0001340195995259,14535,120
154,1.0001552312986002,14630,120
155,1,14725,120
156,1,14820,120
157,1,14915,120
158,1.0004705139689629,15010,120
159,1.0002363660417759,15105,120
160,1.0008807335074279,15200,120
161,1.0008679423082301,15295,120
162,1.0011335172823124,15390,120
163,1.000825474025743,15485,120
164,1.000515323585609,15580,120
165,1.0003448225948586,15675,120
166,1.0001035643855223,15770,120
167,1.000903024004548,15865,120
168,1.0008834199416303,15960,120
169,1.0008597040071627,16055,120
170,1.0009720248321907,16150,120
171,1.0010973769824247,16245,120
172,1.0008969438947335,16340,120
173,1.0011040611926427,16435,120
174,1.0011577314064009,16530,120
175,1.0011565231671231,16625,120
176,1.0010078955617716,16720,120
177,1.0009928843271039,16815,120
178,1.0012829701567529,16910,120
179,1.0013534317154853,17005,120
180,1.0013048401187077,17100,120
181,1.0012014453812985,17195,120
182,1.0011857853305344,17290,120
183,1.0010091953725195,17385,120
184,1.0010006582747415,17480,120
185,1.0010039088996145,17575,120
186,1.000997157304979,17670,120
187,1.0008006777240332,17765,120
188,1.0010533002785347,17860,120
189,1.0011181221146261,17955,120
190,1.0006871967509965,18050,120
191,1.0008916003644239,18145,120
192,1.0004609263500255,18240,120
193,1.0003272587209606,18335,120
194,1.0007293459661166,18430,120
195,1.0015282812616573,18525,120
196,1.0018568938834969,18620,120
197,1.0018722864703142,18715,120
198,1.0011706905931783,18810,120
199,1.0017819662517713,18905,120
200,1.0019231906063049,19000,120
201,1.0021646897465999,19095,120
202,1.0024543311724685,19190,120
203,1.0027652044572906,19285,120
204,1.0025415359466359,19380,120
205,1.0027162668613139,19475,120
206,1.0029977418139535,19570,120
207,1.0028338327618396,19665,120
208,1.0026376852784404,19760,120
209,1.0022217348640048,19855,120
210,1.0022019613765831,19950,120
211,1.0025201499508942,20045,120
212,1.0023339625760856,20140,120
213,1.0020756183075801,20235,120
214,1.0018234602155471,20330,120
215,1.0018017781797861,20425,120
216,1.0014355816666114,20520,120
217,1.0018719437336276,20615,120
218,1.0018698522971383,20710,120
219,1.0023526439950599,20805,120
220,1.0027299805660752,20900,120
221,1.0029623820468148,20995,120
222,1.0032639178037768,21090,120
223,1.0037816662960928,21185,120
224,1.0035621078717893,21280,120
225,1.0032354952840894,21375,120
226,1.0030999375924987,21470,120
227,1.0025788076827802,21565,120
228,1.003366695452405,21660,120
229,1.0034215809107709,21755,120
230,1.003281051311576,21850,120
231,1.0034735793282958,21945,120
232,1.0035130567686537,22040,120
233,1.0035774611125567,22135,120
234,1.0032626611363267,22230,120
235,1.0029210655134151,22325,120
236,1.0026649034565982,22420,120
237,1.0035989201837006,22515,120
238,1.0034686401041824,22610,120
239,1.0032476638138066,22705,120
240,1.0037936507724425,22800,120
241,1.0035079030256437,22895,120
242,1.004059122825586,22990,120
243,1.0042238561951542,23085,120
244,1.0045303046624352,23180,120
245,1.0041463266566348,23275,120
246,1.0045201842204665,23370,120
247,1.0049677613625401,23465,120
248,1.0048969110968595,23560,120
249,1.0050368684155941,23655,120
250,1.0057831403787205,23750,120
251,1.0058302193720567,23845,120
252,1.0059710680387552,23940,120
253,1.0057926622683333,24035,120
254,1.0058017052040125,24130,120
255,1.006063155629257,24225,120
256,1.0064824095718716,24320,120
257,1.0070333978486179,24415,120
258,1.0073543427898253,24510,120
259,1.0069288474362077,24605,120
260,1.0065053287729477,24700,120
261,1.0066957420573281,24795,120
262,1.0068357502547534,24890,120
263,1.0068420855442923,24985,120
264,1.0069024012859888,25080,120
265,1.0066543463720095,25175,120
266,1.0062710647709812,25270,120
267,1.0063429761625673,25365,120
268,1.0064159034103646,25460,120
269,1.0060492032980926,25555,120
270,1.0064632985668309,25650,120
271,1.0063556709534041,25745,120
272,1.006601996167928,25840,120
273,1.0068522908929283,25935,120
274,1.0069205048341152,26030,120
275,1.0070697767049426,26125,120
276,1.0076197411068246,26220,120
277,1.008049345647968,26315,120
278,1.0079796123064833,26410,120
279,1.0083936591547373,26505,120
280,1.0093132098864288,26600,120
281,1.0098038569537633,26695,120
282,1.0091603670668787,26790,120
283,1.009320814140986,26885,120
284,1.0102133449343467,26980,120
285,1.0102221927350559,27075,120
286,1.0108863806380781,27170,120
287,1.0115375134673743,27265,120
288,1.012486638256165,27360,120
289,1.0126126343347293,27455,120
290,1.0129966393084506,27550,120
291,1.0132256700555955,27645,120
292,1.0131914152315069,27740,120
293,1.0135560816852345,27835,120
294,1.0135561930920216,27930,120
295,1.0137621203706026,28025,120
296,1.0134918343516275,28120,120
297,1.0138193052889142,28215,120
298,1.0144826325924279,28310,120
299,1.0146172716268462,28405,120
300,1.0144883551693711,28500,120
301,1.0143491124190958,28595,120
302,1.0142121553027863,28690,120
303,1.0137314202272851,28785,120
304,1.0137968923174376,28880,120
305,1.0133665893955894,28975,120
306,1.0137216587844822,29070,120
307,1.0138912158505369,29165,120
308,1.0149036671761553,29260,120
309,1.0151314787900112,29355,120
310,1.0153964476867046,29450,120
311,1.0159247160475198,29545,120
312,1.0159444162414353,29640,120
313,1.0156606670605279,29735,120
314,1.0153871211633547,29830,120
315,1.0158955684643083,29925,120
316,1.0158519172121592,30020,120
317,1.0155025024038247,30115,120
318,1.0154621414603306,30210,120
319,1.0150927294237446,30305,120
320,1.014772640099983,30400,120
321,1.0155077766873897,30495,120
322,1.0150970528110699,30590,120
323,1.0150382678216072,30685,120
324,1.0148850919563468,30780,120
325,1.0148220229967377,30875,120
326,1.0146940689161827,30970,120
327,1.0146567809440015,31065,120
328,1.0141491900946316,31160,120
329,1.0143030426137198,31255,120
330,1.0143313403931304,31350,120
331,1.0146685742164427,31445,120
332,1.0147822913513229,31540,120
333,1.0147009963499518,31635,120
334,1.0148531880497744,31730,120
335,1.0147825650068465,31825,120
336,1.0149069933268688,31920,120
337,1.0150170982213509,32015,120
338,1.0147857899274342,32110,120
339,1.0152402991412455,32205,120
340,1.015056627092088,32300,120
341,1.0151870228558106,32395,120
342,1.0148126014257133,32490,120
343,1.0150223558865605,32585,120
344,1.0151270277410478,32680,120
345,1.0149524350558998,32775,120
346,1.0151629474236368,32870,120
347,1.0154532601521542,32965,120
348,1.0155734278019222,33060,120
349,1.0152614126007136,33155,120
350,1.0156246886107387,33250,120
351,1.0150634571810488,33345,120
352,1.0154688847445661,33440,120
353,1.0159725776245068,33535,120
354,1.0163741442336514,33630,120
355,1.0165283434670096,33725,120
356,1.0164559899228163,33820,120
357,1.0160541702380674,33915,120
358,1.0162164697786782,34010,120
359,1.0159873679967135,34105,120
360,1.0160048343363668,34200,120
361,1.0163123974156363,34295,120
362,1.0163165677281658,34390,120
363,1.0161781559371632,34485,120
364,1.0160824765818666,34580,120
365,1.0166366713323558,34675,120
366,1.016375003843651,34770,120
367,1.0167572220000074,34865,120
368,1.0170613594408269,34960,120
369,1.0170078737776407,35055,120
370,1.0174698806195948,35150,120
371,1.0174072527748366,35245,120
372,1.0179239138073612,35340,120
373,1.018584270551907,35435,120
374,1.0185185479782504,35530,120
375,1.0192105392967015,35625,120
376,1.0194227934364284,35720,120
377,1.0192830084794027,35815,120
378,1.0197041050223499,35910,120
379,1.0194086739538095,36005,120
380,1.0192332143164227,36100,120
381,1.018936396929667,36195,120
382,1.0186170063719964,36290,120
383,1.0184668345459704,36385,120
384,1.0184852790241801,36480,120
385,1.0180655243961987,36575,120
386,1.017764742585096,36670,120
387,1.0176735942548765,36765,120
388,1.0177429254635766,36860,120
389,1.0177776134494048,36955,120
390,1.017794419417299,37050,120
391,1.0176733582696538,37145,120
392,1.0181572896219975,37240,120
393,1.0177619953353692,37335,120
394,1.0179447116146185,37430,120
395,1.0178770826842962,37525,120
396,1.0175278384019857,37620,120
397,1.017886306652968,37715,120
398,1.0180222203394786,37810,120
399,1.0182716071885052,37905,120
400,1.0179304213312068,38000,120
401,1.0179830097600995,38095,120
402,1.0181814922070658,38190,120
403,1.0186718302803588,38285,120
404,1.0184462111981687,38380,120
405,1.0187304410733995,38475,120
406,1.0196742371227108,38570,120
407,1.0202047386782875,38665,120
408,1.0198604939315956,38760,120
409,1.0196195862226158,38855,120
410,1.0198731790636824,38950,120
411,1.0204555030427465,39045,120
412,1.0198631155067539,39140,120
413,1.019705725702666,39235,120
414,1.0196382648426852,39330,120
415,1.0195747039918235,39425,120
416,1.0196986089554645,39520,120
417,1.0211297124475338,39615,120
418,1.0211023474753254,39710,120
419,1.020995410595684,39805,120
420,1.0217286849393197,39900,120
421,1.0216552164023303,39995,120
422,1.0214057079621002,40090,120
423,1.0219049920728316,40185,120
424,1.0222335385611481,40280,120
425,1.0220451997020288,40375,120
426,1.0225748388934188,40470,120
427,1.0225428972528416,40565,120
428,1.0230355855382884,40660,120
429,1.0234986425893131,40755,120
430,1.0240171553981681,40850,120
431,1.0252000049447374,40945,120
432,1.02547041175305,41040,120
433,1.0264964285852478,41135,120
434,1.0265970062214818,41230,120
435,1.0270426282289606,41325,120
436,1.0271659635236317,41420,120
437,1.02765808759013,41515,120
438,1.0275223613604036,41610,120
439,1.0275699028904113,41705,120
440,1.0272736078327434,41800,120
441,1.0273620674060879,41895,120
442,1.027357754958599,41990,120
443,1.0274709979951295,42085,120
444,1.028031316892192,42180,120
445,1.0285014074860035,42275,120
446,1.029586632352461,42370,120
447,1.0290506078479962,42465,120
448,1.0292614285757249,42560,120
449,1.0296465640755179,42655,120
450,1.029483584171041,42750,120
451,1.0296674384425839,42845,120
452,1.0296755087523899,42940,120
453,1.0299175456049607,43035,120
454,1.0297885026309097,43130,120
455,1.0296754680748075,43225,120
456,1.0299271506018115,43320,120
