parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_12400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,3.4869719084579009,4.2258197149723777,4.9566621686157237,5.5836537183748201,7.9865194837373146,8.9105271075938823,7.7544991631910793,8.4593442777017671,9.4036759956105733,9.6124835835381202,10.734607205268404,11.378958833416579,14.635884064064314,15.579192568955245,13.086086419465374,13.862194857400583,16.354819448164989,14.541530425913212,18.140095904986293,18.935796056153919,0.031823743954694256,4.0318237439546945,0,inf,0,1
1,2,4,6,8,3.5455121313285765,4.2261800722642597,4.8794481282295141,5.5837302883146815,7.0650404554388899,7.7609667610266282,7.6941660554864244,8.450916580024165,9.8053664948163561,9.3568630046121601,11.045219100386658,11.743327981807965,14.735868661238927,15.583665932209074,13.061377536628482,13.701083969804859,17.39053315701215,14.119694779136935,17.894966038983988,18.649600819006135,2.0320856429698866,0.032085642969886988,0,inf,0,1
2,1.9881078310260745,4,5.7386886906311796,7.5191522646621598,3.5112781138301035,4.2338275514570212,4.9029240274123431,5.6148245173663005,7.2374360205205059,8.0272932093981133,7.6920232891437204,8.4000370071348396,9.6466015815898007,9.4141621660704295,10.852090947497375,11.672270493732398,14.796123534279268,15.803806062735418,12.917076913672235,13.559563725238082,17.109909165223101,14.31379172255331,17.744343070646313,18.453713968694874,1.9461795370322101,0.81913758569266537,0,0.27841021238817076,0,1
3,1.1847215196277672,3.4338010293290506,4.9308319452054121,7.4771190474218692,3.5316766876206303,4.178536806239646,4.9190599209985084,5.6766797804740152,7.2861968949433349,8.113034780128709,7.6156279201380661,8.6194831901598779,9.450740874042955,9.6004077953879854,11.102851971678685,11.788137795886875,15.660590189620153,16.567349635096829,13.409631803079691,13.890099616929167,16.647880303187325,14.384894828578327,17.564913073109597,18.53068049730458,1.4195976538284414,0.82755632165361748,0,0.27303408647371896,0,1
4,1.9619780176992676,4,3.2613522039423097,4.4191662924261603,3.5116423863783082,4.2626346608038839,4.8869498700314153,5.6387814061601276,7.3329160840623597,8.1223969928974231,7.6485087239497886,8.5441090637210788,9.6413993045980124,9.5017014330252465,10.849156400834444,11.692015322093514,15.81618574967044,16.777390082328942,13.57254638971953,13.896685748171089,16.142042574945389,14.539536475911889,17.909258117952906,17.792461301773578,1.3240616204488327,1.620630046433438,0,0.24074009813318262,0,1
5,1.7388505100465115,3.0686981628398997,2.4327363569979035,2.9997987895075973,3.4954051389697924,4.2742751576982156,4.9353033620396376,5.6300522714841126,7.879917261388111,8.7069742402493944,7.6585430343851382,8.4280843132294425,9.3985290193305051,9.6632609610312148,10.826719440414829,11.683484799555806,15.45071827247437,16.364575490550443,13.358020065089404,14.053744861508326,16.073817402922312,14.644431229035346,17.612665612129295,18.277222016067192,0.8669256475987166,1.625412843576187,0,0.2382185402117144,0,1
6,0.93872732187614316,2.2724125676206066,2.6822655137379181,1.0737989876276912,3.5426863611632116,4.2021531541796024,4.8925449166427972,5.6603049598822324,8.0054431941257,8.8330577418775267,7.655039698936779,8.5458447097677475,9.0467525045526607,9.7467206450064854,10.939379638575488,11.677339640088331,15.750193839312617,16.668791603930476,13.292706205492308,14.04511910790842,15.800455601271674,14.716949463282472,17.336754458175701,18.375855047765189,0.4229447683188578,2.4222968212030178,0,0.1863596105439273,0,1
7,1.6549236093187436,2.7781007403669946,2.5600463874590247,2.4658303610285817,3.4896178830789366,4.2964225977159476,4.9210598174516464,5.6305392500617062,8.1120298235523318,9.0483272301809965,7.6880275112452408,8.3536340793112984,9.4123172595535927,9.6019088893049727,10.533715256368179,11.403818888253042,15.148607223175835,16.036453006605363,13.256326790894677,13.991250016746028,16.0302552084251,14.588077555078009,17.655600577269965,18.435924024136501,0.76744567003057185,2.4160039488661185,0,0.18053082816049204,0,1
8,0.85950410986250558,1.0602788656380993,0.39598689803306369,0.58240308007747876,3.5157425312616795,4.2163493316015268,4.9296147606831004,5.6181882915573329,7.4091545143854241,8.1636646067677852,7.6657595407698187,8.472627138693559,9.4248044411355316,9.591704104287734,11.170275029103482,11.970635864053033,15.588073762709026,16.387781965668978,13.289067702015595,13.992009087820017,16.396290238569087,14.449867051097771,17.847051437029574,18.377099462434359,0.13717973692371033,3.2117939850221995,0,0.11081734933374147,0,1
9,0.7544272274209366,2.4411850880006867,1.7278452629559449,1.1640737439201883,3.5189109094097928,4.2113762064187208,4.8707490582274851,5.6117190013604992,8.0052120940356808,8.941030957616114,7.6086788564817374,8.4919759830761894,9.2054051394518552,9.6878157803005571,10.878746941609565,11.679870372877438,15.63248669830244,16.60607024146536,13.496856339445969,14.122722806822321,15.338911862177515,14.99711024178492,17.876250664603141,18.314511161065006,0.33614158497253638,3.2056349878127746,0,0.11061878365059181,0,1
10,0.85752473946448682,2.9604314469865534,1.0614183803159145,1.6745309433327584,3.5652297921826852,4.1914004847649453,4.8912836793955963,5.571522604092201,7.6465771943476932,8.4838667577200457,7.7404954773891586,8.4132375088788685,9.4192958694168194,9.624718851319555,10.672511464902728,11.438049056333261,15.079762014068345,15.889022840140072,13.364008321957117,14.052895529382347,16.993070629478606,14.379460094876062,18.158496830537498,18.746162943136053,0.39386271178892895,2.5251566584372394,0,0.040857473868893261,0,1
11,1.316058309804083,2.570086577322177,1.330698842184975,0.53005792066935986,3.5309786363738622,4.213487765978412,4.8660355079471413,5.6790469774298682,7.3286032535542063,8.0756801794324975,7.5090159641056342,8.646578674817297,9.1598670233924828,9.815277639296264,11.435056388501268,12.245991637144215,15.367384390984078,16.197854328577016,13.253542409938543,14.290938369944335,16.251898711196102,14.707526738692648,18.610673201153322,18.970253288052174,0.41123778670598854,2.4491177344128405,0,0.04025576747321763,0,1
12,2,3.835109320612315,5.8238036416180234,8,3.6152464131742832,4.1580585991786991,4.9284445771278875,5.6354619572283768,7.1491880772514325,7.7929133683920773,7.4126706930657926,8.6811104543938669,9.4161273843795339,9.4977005857791053,10.862152325433733,11.353597119754124,14.61326288119554,15.50063421181104,12.955196678857524,13.596854331664144,17.351537434416347,14.238755338293243,18.013351603801457,18.731031918016377,1.9805258688712939,0.40083100987518688,0,0.034288946429558959,0,1
13,0.6154830461540578,0.016286006154982487,1.0125389946062497,0.33874278445202644,3.4922335198382739,4.2495862303206895,4.9071023492203096,5.6104300793342476,7.0308013584070492,7.7579095642249278,7.6293940757478698,8.5383359793492755,9.5409231401051429,9.5078730773874938,11.440157566929317,12.296050637082443,15.425898954911739,16.464641869617509,13.262742602850338,13.881603872871398,16.567792041657167,14.477867620672439,17.743821057150928,18.424065762666633,0.073911461492527031,3.9192377716349225,0,0.03427968718437803,0,1
14,0.40093371280045875,1.4236494246715563,0.74269511445963288,0.61325934841167151,3.5336598040779386,4.243147668482889,4.903138561667336,5.6615172134770821,6.9936388596093346,7.960766454065566,7.6379305921704592,8.6168490975967149,9.4973934125177539,9.5815010960706193,11.379708532183002,12.189527159158928,15.508928058348838,16.465886072900265,13.297017508883041,14.070288438203296,16.964456409449554,14.127434044144865,17.833712651885495,18.69783364220968,0.12106962768616644,3.2981235857645834,0,0.031645429989179685,0,1
15,0.22283876821993459,1.2666710437107793,1.3869539342339805,0,3.5547108223478379,4.1818529834674862,4.954345679628104,5.5669459598666009,8.0897830612928452,8.9657694139613096,7.717467509868615,8.5439556968303112,9.4248092607037233,9.617082871084488,10.545974727317535,11.326253498555989,14.59957927940461,15.691665995126277,13.264838852119222,14.004668972069684,16.39345664182785,14.46704720609115,18.040661215538169,18.769506352130296,0.098682344110193401,3.5545069448843392,0,0.030823261494967058,0,1
16,2,3.7494776798044307,6,8,3.6412342511536804,4.1979588759705164,4.8349783070393535,5.6037217735048923,7.113586257331753,7.6628796222660451,7.5659829754615506,8.6596550317997867,9.7393988262434092,9.227957161814782,10.887372950877506,11.398414660409831,14.439380905695806,14.688759974663929,12.845481232954352,13.524455970904675,17.147965890790811,14.365537956951513,18.340281911223538,19.229846261850856,1.989789392713653,0.33501743493359948,0,0.030800133007692028,0,1
