parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_5000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0.028076322239819818,0.3619353080436295,3.4263547523914468,4.4082760836532957,4.9506533250762734,5.5759585381425225,6.3746562927832819,6.9532437052754101,7.4422618371042093,8.1131705534828207,10.801414658685276,8.8151372346519814,12.99814275501207,13.631877832502214,11.999574592139192,12.816006724322515,9.4956885689625583,10.038213393565023,15.877314490469105,14.647901338423257,15.488980929920222,18.212956624674359,0.047806060659715169,3.9993945703161704,0,inf,0,1
1,2,4,6,8,3.4897628630985555,4.3290763275491617,4.9336221255222643,5.5797700003215667,6.318146732420507,7.0594402569473713,7.6441111295269062,8.4686083190424615,10.648873258414406,8.9561565302079398,12.76404119166228,13.127715530846977,11.854680140163,12.685419025449789,10.118495715700281,10.608564447269867,17.272434703916119,16.121126638948109,15.200694712762427,20.019049205535474,2.0511549610074495,0.051154961007449706,0,inf,0,1
2,2,3.9146452105243399,5.6020546722999871,7.8213249932120243,3.3948508231744681,4.4151666856391287,4.9457657569312623,5.5747604524490209,6.2614201480018119,7.0174208971047154,7.6941753501670096,8.4131865442631035,10.428517482256504,8.9754524171491923,12.854995696258747,13.4330739053686,11.946024197879771,12.926257473158973,10.005920951378798,10.532991555948565,17.161358915677415,16.23343372117094,15.045070217243797,20.185600860791421,1.9655406416613601,0.84369533916795947,0,0.27902963020842914,0,1
3,1.5633427125441708,2.5154098498568565,5.0084223342103584,7.7287555986858232,3.4635284618395179,4.3816183757696461,4.9891883355843447,5.6034620595304574,6.3118458317227688,7.156243426732825,7.5861698493682121,8.5705231111054427,10.728053047890056,8.9203431938227293,12.571863096072017,13.234587437774325,11.810541462977085,12.737259345397844,10.157394588557349,10.719757197020007,17.273023940112122,16.19378955179052,15.050764919108993,20.044362495632214,1.4427928788619682,0.84736492544736808,0,0.27026476447736952,0,1
4,1.7971791703413655,1.7521178747775383,4.9026881409188983,7.3908557862193991,3.4060311521663427,4.4243571636792502,4.9399292270863882,5.5699708801383379,6.2365417562930539,7.0858425926134707,7.652616350263826,8.4946613062593919,10.683297184444132,8.948233747135264,12.626969744553035,13.554382168367429,11.926196527125372,12.808720931152131,9.8736930236632787,10.401153809196035,17.094893829757371,16.02965101651845,14.962269186466989,19.901420880544432,1.3426760009185943,1.6318361964569481,0,0.24371043172112197,0,1
5,1.9222187256551586,2.0101346810280725,2.3548588172851392,4.4766151294510452,3.5024844970797275,4.2189720628221563,4.8843956197366429,5.5079451695831514,6.3641024203474661,7.1423543723037799,7.6716633635189551,8.3869268532014498,10.952517776768508,8.7391062789444476,13.107409998783298,13.401090313794713,11.806446571440008,12.81644690332444,9.3590724682854809,9.8990663366555101,15.978364884737623,14.817329244688402,15.339205098482443,18.315885319589871,0.88185384200737693,1.640898861875397,0,0.24152386412622895,0,1
6,1.459212175906119,1.2592503464485876,1.3427378672136885,2.7978483812401569,3.5109216680059698,4.2354467941760623,4.803806694178995,5.4930940546083891,6.4352790567415115,7.2208882196092103,7.6054015255000857,8.6333574288763124,10.940271636218609,8.6855816781602933,12.55175632060312,13.288672930431039,11.962929844909809,12.573594310292476,9.5180481806216033,10.041650845438626,16.086807435753002,14.634304676614894,15.311970277893836,18.817911668729753,0.43681416541546292,2.436603446626846,0,0.19595083098204813,0,1
7,2,1.5960767588872504,1.8794355478273166,4.3759193939950629,3.5690559905328048,4.1810482064771719,4.7956767876346298,5.4979881575255547,6.4945079765526703,7.2318239268032833,7.6272203827600027,8.2803870799044095,10.900919304594472,8.7885934149813743,12.800725805062275,13.311130827823364,11.944445715221034,12.758290102524228,9.3874957142102033,10.018794469288869,15.938913496133868,14.758732134623035,15.571552104196975,18.084493323454787,0.78396070641304061,2.4106117643624394,0,0.1813516980296479,0,1
8,1.4736597371716502,0.77573916494033346,0.68676144214018808,3.0026357138728268,3.4452313608482124,4.3180953561066167,4.8605527424342974,5.5326111370635598,6.4032181658437359,7.0792316211068185,7.6635892285497338,8.3648898288759597,10.849246255940349,8.8057960278780296,12.839546481776503,13.293236417411276,11.847294697663159,12.651186337203848,9.285445062216386,9.7889007399904617,16.092672075602692,14.788313822177271,15.498804925161446,18.445924636784646,0.35016605546084334,3.2225136420093894,0,0.11762121079719361,0,1
9,0.7386550907744952,0.56855999065625762,0.13809919139642018,2.4504795470778618,3.5097554899652983,4.2708151942921697,4.923999892719654,5.5443252618593037,6.4129094195161374,7.1422736832957252,7.4880520633530931,8.2547317017546753,10.971082309184647,8.7341727983525299,12.738290212031769,13.414175909892878,11.963504159539891,12.627021071869219,9.4885578977448191,10.050821559839417,16.077472150698274,14.704968415508302,15.356886797491033,18.348715032702255,0.15459073349880845,3.2271589470758957,0,0.10356686171412482,0,1
