parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_9100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,3.5755769460750768,4.204668772948847,4.9486445138528428,5.6637566707077029,6.4132326785521228,7.135248233568567,7.5087477957207467,8.8250298651411985,10.134881760810901,9.171016717366502,11.317647802571367,12.23360960391253,15.120607085406021,15.992370169460806,13.340051157334647,13.935522172617869,17.334523127402264,14.322945862342461,17.869805644053628,18.569888152976844,2.03363472844697,0.033634728446970338,0,inf,0,1
1,0.058037475762473367,0,0,0.23231847100230529,3.4715879032470176,4.2582296057389799,4.9571932468948949,5.6867198752777659,6.9865343694095783,7.7442748534513557,7.5878605914426238,8.646855055877035,9.4235734100260977,9.6208097879994927,11.726396746581754,12.420243759509992,15.859965051653212,16.790885358567696,13.090937510862128,13.832236594125872,16.248077928743939,14.641387566680987,17.562212351945867,18.173044587429182,0.032975227263927161,3.9773629447075329,0,inf,0,1
2,2,3.559274112298128,6,8,3.5829084164437517,4.1149801439937903,4.8797556440411194,5.6349033468378433,6.7895126903814731,7.5611747765426776,7.4623602029202365,8.9265002620632075,10.015700857768429,9.269020185963404,10.880956714334959,11.587177437032839,15.0617713501371,15.981511109337276,13.294597946811432,13.905253963852479,17.074844071379541,14.247963240295281,18.119346057714161,18.186321979087275,1.9474281340443504,0.82801982527274964,0,0.27590065265786584,0,1
3,1.2402459763726732,3.2294693185872032,5.2198826732959285,7.290170726778344,3.5144166022310923,4.213443660590344,4.8649476498363589,5.692657851343994,6.527515948446867,7.1966919647460106,7.492871385164797,8.6524593617914842,9.6382818973503515,9.5280014668888597,12.187348121130956,12.820941614397473,15.892303232272003,16.777059643127302,13.183629578711614,13.950141665341796,16.416035487763313,14.75545564867261,17.567663802452273,18.259707130365538,1.4223331113515201,0.82887159167648705,0,0.27360316324449652,0,1
4,1.0241075004074109,3.4518314858508257,4.8851892972372895,7.0990624263417219,3.4854708870365134,4.144690523991982,4.8497392754984912,5.6572499301831822,6.4776725511419251,7.1470773123724598,7.434555685379828,8.7664649176567035,9.420096458862691,9.5803855131433213,12.108846594613123,12.839971944483379,16.314779129302515,17.265327150112405,13.210003888963778,13.813078089529816,16.234592136077673,14.475236993297894,17.402001109648758,18.020593325504109,1.3252279006012502,1.6258205875334431,0,0.24091879854866949,0,1
5,1.8810910051747765,2.6759271556171789,3.1960263568447305,2.1469856743145708,3.5264027368396214,4.2252312542865722,4.8876613206941428,5.6923336056430829,7.3166083562987518,8.1938827323568368,7.5744252770336491,8.7074363117840363,9.436311764521907,9.5513495457718172,10.833493949978713,11.716498686740529,15.626208912390029,16.382918598923283,13.062423522352953,13.784906417349582,16.42384228281573,14.443972343495842,17.715040633304096,18.242066125725163,0.86461255082386324,1.6270363163916239,0,0.23898037965443705,0,1
6,1.6026254365494801,1.7940600363277435,3.6694502960358411,3.1647892930120198,3.506859078719665,4.2344856172075804,5.0083154596199337,5.6627988324700214,6.6523182347168204,7.3757550349794112,7.7554109828423092,8.4303432911221901,9.5166672604411584,9.5460860744044798,12.311435471913361,13.223444570647709,15.911151640003343,17.032562726765409,12.765471089825894,13.364922881723542,16.193632435487025,14.614599677643547,17.077071878287303,17.962522846643697,0.77013321132021462,2.4176550385401852,0,0.17880423142120258,0,1
7,1.4322628786376455,2.2566974780861626,0,2.7348706539846259,3.5064814868493537,4.2917754075063614,4.9117597428420785,5.6869347013316478,6.3273128041981446,7.0341493071128527,7.8699026567004715,8.4774347421840517,9.1987745009109485,9.7484308803472324,12.915370263790553,13.72401014071233,17.109030186617723,18.063153997221487,13.304499790221055,13.98252203225146,16.102954191842532,14.686402949190686,17.35871919118831,18.01876605220497,0.4265626908106851,2.4243972206965352,0,0.17706945209813052,0,1
8,1.5383578869575498,1.3225059607026513,1.8517865232410919,0.10826423133192867,3.5524075930524757,4.1881531394527753,4.8858481624787604,5.6838569381161825,6.7529563445557734,7.5637945310469403,7.6576707245319735,8.4482900709008799,9.2717375203269921,9.5602175027304703,11.780966244362551,12.569546878337274,16.272566224752737,17.24138859019418,13.318165553548351,13.922448646391809,16.429053571781377,14.622490035807456,17.570750977036642,18.202668029163082,0.3370568285532195,3.2002019340921422,0,0.11549200454423335,0,1
9,1.1159640928623109,1.0156215805191096,0,0.19260265408925276,3.4652778121649974,4.2457822149976989,4.8557803210564758,5.6735503111215122,7.1131379946980555,7.8720959139107034,7.6269017105450221,8.4679923790950031,9.4953225317082541,9.5500818418502611,11.565988438695207,12.210122223260484,15.57142696712893,16.38891784956164,13.220176693755283,13.904201535809598,16.39485036046846,14.474358922302436,17.779483091241445,18.639020835552717,0.13933011189425959,3.2131251873915114,0,0.11310349930453759,0,1
