parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.9990858379570728,4,6,8,3.4179337247731798,3.8847071999494163,6.5840027117925848,7.5106455491032245,7.6906730505319771,7.9832615855761286,7.4735981920535917,10.092943120229716,11.369705755573417,11.875913478144035,18.61998390710697,6.1973098436014338,18.661750315042593,14.67427766540411,14.260709405355538,13.742071508724747,18.221664679015767,18.224458910224818,15.765203239565857,21.438981173873561,2.1330998768327185,0.13392883438526212,0,inf,0,1
1,0,0,0.057208520034727248,1.8007674275159975,3.7997961455036391,4.3509131789122089,5.5444142307293465,5.0879380494703481,6.3031153633776285,7.0179153699121475,8.3829916151808437,7.9628964268320255,10.158701845468702,10.807695435524376,16.149727047059677,17.160432453585706,13.395792913564216,15.75512666212077,12.982552673638262,13.685569206669896,19.452272807509367,19.879270291105339,13.276542770432048,21.497443337409383,0.084385709310112939,3.9901032152463816,0,inf,0,1
2,1.9968661201356257,3.986476698031848,5.935121373710218,7.2870147921295159,3.395494579479224,3.9452435948841975,6.2604626563980572,7.2318665338169295,7.4327751828240034,7.9070746224146289,7.4353264491788638,9.9683164552625403,11.430067049096401,12.035596038512709,17.078000769700967,7.3253205286126963,17.628308705110811,14.485192627692701,13.988545269187409,13.657515710322237,19.361639886390591,19.410766707129248,15.576360832623045,21.653895187107302,2.0348138383627785,0.84630230188712119,0,0.29628301996772083,0,1
3,2,3.7241231724458226,4.6600595464774059,4.0089656837296861,3.3718453369706123,4.4581240297935327,5.2101110795215391,5.9624141676536233,7.2015361054097475,8.0913921488936627,8.0831268023010114,8.9116886530939219,10.815340491247218,11.961657955800058,10.117219797889154,12.081637982741738,12.690158839539576,13.464073195774018,12.364686851671442,12.814246698631877,23.204843936955122,22.785892107580874,15.080563573967419,22.723221432152847,1.4612478455299094,0.8677108386475435,0,0.28779695602779537,0,1
4,2,2.9164195061457909,2.119966648705057,2.6383680007929353,3.4736799259734235,4.2501354572809689,5.1349303556938253,5.4545195291917681,6.1385152431154335,7.3349418170051912,7.5036892764102934,8.8989999963016704,10.773937467428043,11.610579518975138,13.837337060948116,14.79917097617016,13.93664842958165,14.738532110936633,12.633964528260698,13.301496007635734,21.015002556238446,21.428001229728697,13.519063277756945,21.914748435588635,0.89347461268170991,1.6545913999825055,0,0.26939969413173753,0,1
5,1.9752671388871814,3.1428287012494134,4.5371239142771653,4.3855557066449862,3.396744548521887,4.3465109766142582,5.3923448279935657,6.1191371151097025,7.2534239049444942,8.1674214862282959,8.1823571690581893,8.9902522765737611,10.722127979047819,11.611046672827637,10.754835784864824,11.472771264783436,12.995718912325113,13.61299844115015,12.491710289128923,12.915741163013005,22.690987632249985,22.367864899813668,15.026788200182798,23.017938011554122,1.3620893277916339,1.6497432474780269,0,0.24261171723817071,0,1
6,0.91817716543981853,2.1438203432651353,1.8615183007223139,2.5355009969024338,3.5181392722657225,4.2221715935335942,5.2676179637669307,5.376515885914765,6.2285734239394204,7.2751804511051033,7.5329451344596068,8.7448659960288637,10.565967870799852,11.401762810174526,14.097173612778185,15.025067906053552,13.927214546750212,14.748805532092373,12.738384249067984,13.410865630042538,20.783250524236344,20.996089826561285,13.383084332039722,22.027166485439622,0.45264224282223747,2.450452062786328,0,0.17741730369518796,0,1
7,1.8126615019846808,2.7154011497589821,2.0371711532727534,2.6542552317962063,3.4864577382010804,4.2324732091734578,5.1826089173548295,5.4264671101970317,6.164718511416015,7.3372837093565231,7.5250860313712611,8.8505731467750604,10.660834386499376,11.478382794240138,13.923916430996201,14.863900168481294,13.934414583528545,14.75871473530202,12.653599854593917,13.331535372987702,20.883313162617355,21.244465795239865,13.428517507334179,22.029155427574214,0.79594447470646168,2.4482194760373819,0,0.17087291292315587,0,1
8,0.50013441248156765,2.172239476708985,1.7823484434543373,2.6358870301485262,3.5206673792694909,4.224073660888795,5.2580910569895662,5.3876446980581134,6.2091550813326188,7.2517286866893986,7.5600446371069028,8.7532908171530543,10.589078652810688,11.408855316876283,14.104207896740734,15.025116823885899,13.911651340652003,14.749530443752709,12.733729197816164,13.418626625702485,20.820654401781187,21.06393550223601,13.426770339968153,22.038726378840352,0.36319958914759809,3.2412902966403925,0,0.10648905829892535,0,1
9,0.13801219517686233,0.86614966996080744,1.3983256653854585,2.5769273613639996,3.6817387576569187,4.0759301197744335,5.4947538310824866,5.2481375809802371,6.5249060437568822,7.3617073576576351,7.737545168155771,8.4044605892931568,10.273450892872006,11.068037077973221,14.153250378636285,15.051260718983515,13.756621980250848,14.60707219756088,12.963668218798754,13.626010172105769,20.846941575828346,20.549856039759295,13.285837249766807,22.323495110171088,0.17008091660767372,3.2426644199462529,0,0.10240138504212647,0,1
10,2,2.754440873203245,2.1214721023262793,2.5661672029982028,3.4857032635108278,4.2541141073596034,5.160525298647662,5.4374836650081146,6.170546918495952,7.3250228287692742,7.5263699454241522,8.8573993373696993,10.741628182359712,11.584637144213259,13.874761632528422,14.854459394731894,13.922244370077761,14.726915176896181,12.642004754282233,13.311134379606731,20.979350306493313,21.339028337755753,13.523014904896353,21.899403786069918,0.86240483437764603,1.7480686647870023,0,0.055487521506234594,0,1
11,0.75845394959443935,2.1929505681528294,1.7771579618679383,2.6325864584636993,3.4864781548994426,4.2539684585764146,5.2805558899910565,5.4055107002772944,6.1680106419478351,7.1948747052424071,7.4767026548206195,8.7616944532223435,10.592456792254417,11.427251508314328,14.226005891234395,15.112744000444764,13.981955038740322,14.825376672939734,12.760336738963518,13.436265159422319,20.699095952277261,21.000016323983079,13.372796077164471,21.974644549718516,0.42251280606581681,2.5622477789113054,0,0.037181384308466986,0,1
12,1.9731714133606448,2.7152811020350636,2.044627893134733,2.6502759040910684,3.4833005760418501,4.2190732787392413,5.1634351550600721,5.4267174021908078,6.1413206082723359,7.3338778920503866,7.4969375987204865,8.8780400624444855,10.688460563215964,11.498095448557317,13.869320173545784,14.829854324241037,13.934597963210281,14.731510528600131,12.648504766932094,13.330959162878791,20.947361566124961,21.313374058587325,13.420888605952564,22.045578133163637,0.84620447939344834,1.8618591885494853,0,0.036912483612915353,0,1
13,1.9261668214281185,2.7331226491312925,2.0972681622547102,2.6269265744713959,3.4790990160731416,4.2420183228197637,5.1876427269093996,5.4443459923967783,6.1725621877158892,7.3378595990830755,7.4799606554539073,8.8436312612043224,10.721926442594627,11.561870283271825,13.879291494027454,14.837098434601362,13.94242545337729,14.759864564502273,12.690135519965711,13.34380062928537,20.960307073210814,21.314771520953069,13.454268430762857,21.935226454214501,0.8378606439152072,1.9362952970530669,0,0.036709733363645768,0,1
14,2,3.9778219917753934,5.9631821938237133,7.3246586949172032,3.4146489329052918,3.9880051839802557,6.3289052669488077,7.2608209245979367,7.571782841043345,7.9678496287027665,7.5615891989261685,9.9183865779177456,11.355400547386946,11.973860393266589,17.28138404644568,7.2146742122623388,17.691516267454098,14.504439725286627,13.981790392030684,13.613859596417131,19.095695463362489,19.077637060551151,15.694108835310008,21.56591689725628,2.0419741220540861,0.74360390928872522,0,0.035221637308278625,0,1
15,0.84428022493519361,2.1349450987393079,1.7495930486914999,2.6100863760889257,3.4979990130577736,4.2308030913735228,5.2735942428187741,5.380478821800744,6.1682359905150967,7.2244266538869875,7.4970314663695188,8.7603087350599722,10.542579879541353,11.35846278101627,14.20398751710014,15.123328037205525,13.952807367384754,14.820458462074125,12.745535365933266,13.431987313772355,20.678610261511729,20.966337968231464,13.313818904348803,22.067165223578098,0.43120908781743361,2.5042268052438192,0,0.034429133955844821,0,1
16,0.07972230274335862,0.84098036194323822,1.3429640551637363,2.6528029476642145,3.6376017086272987,4.0821018043066895,5.5127444081226091,5.263318277437266,6.4505349840925454,7.2594598386793052,7.6373672604609739,8.4833715427863119,10.215452853049397,10.996527935780374,14.356132965315771,15.056333583662802,13.912222331055599,14.622378823880823,12.947339444923083,13.633703647212982,20.620762705213533,20.371768513723897,13.203609527525371,22.404929595228069,0.16217017970123257,3.2577820408748219,0,0.031703965310711117,0,1
17,0,0.76064037010628949,1.4781334092196337,2.5644045323972255,3.6372733341736456,4.0898161372008826,5.4905069829950852,5.2465965843927798,6.4597110301647254,7.3072141555410957,7.6746482585738001,8.4807772474234397,10.180390979520979,10.951685384880729,14.192871710959304,15.087467232091122,13.801325541055276,14.607007493459642,12.901044671954933,13.598917227943017,20.659668974060075,20.413569186458314,13.17946485298363,22.487457457749592,0.14930866228766318,3.3258220441505193,0,0.031430096405474929,0,1
18,1.9972052262885642,4,5.9875146288936847,7.2971219958082676,3.4103951324908284,3.9842955890678651,6.4125136985889819,7.2986112114599102,7.6036104344255317,7.9734686467931351,7.5823250721921456,9.921286798782452,11.241246853650139,11.819436379736333,17.708623604741508,7.1082219278039425,17.909353813647225,14.614768771216077,14.009570299441918,13.621818795327622,18.662286199174005,18.671224642631241,15.636740884973273,21.598994063297059,2.0468045111277511,0.69153000098556194,0,0.030940346268983402,0,1
