parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_7500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0.15124923640595747,0.02252664153770188,3.7086228745818075,4.0603243029456637,4.8996550385642701,5.618737866001263,7.441526654716089,7.9131034153043958,7.7338398492375884,8.6505918709991345,9.2128841794559158,9.7263705205734556,11.675650814730057,12.366708064446199,15.847832202739578,16.785931269061741,13.311682717577353,14.013098315387968,16.181024183823276,14.575757134902002,17.482380506094056,18.18748675931073,0.034936053024107905,4.0071289397118131,0,inf,0,1
1,2,4,6,8,3.5082036402233974,4.1467276438880569,4.9360062348730205,5.6891113488711875,6.7247593744276983,7.4263272969962593,7.5580130326188062,8.6630349848878172,9.3133279787897205,9.5303438164162753,11.469409522390794,12.22461620774822,16.014352004070556,16.813683696583102,12.756136176869495,13.316983984565088,16.555738493810846,14.556741665375876,17.364311107131339,17.981106543576058,2.0354997749624788,0.035499774962479066,0,inf,0,1
2,2,4,5.949085443047216,7.1861290775220015,3.6021087802070149,4.1637085981731028,5.0938828677540302,5.793767240987993,7.5185674939986527,8.5348627655357738,7.5151193941388721,8.5743898967538179,9.481981302817081,9.6102028782768141,10.83704527661375,11.715342014152112,15.748951890782532,16.630487508985496,12.955609283764474,13.619779885693104,16.265656557195907,14.602569134608725,17.072089393616078,17.810035998385558,1.9498409963049146,0.83093782235337332,0,0.27423264530032199,0,1
3,1.5894069398429165,2.3788881452141712,5.5225268496429889,7.2070107068065532,3.571727754837053,4.315630589669337,4.9074132220390458,5.6329649652596467,6.5977813104718406,7.2507930196664114,7.5630468050634363,8.4467249355941068,9.4625356989774474,9.620642736308886,12.52854344918198,13.344862207038606,15.545738719200195,16.427530258961426,11.811256856299346,12.483090862836599,15.862908402826726,14.714826263180516,16.617102554630407,17.339449631703534,1.4262754715481534,0.83126120276850668,0,0.26591604350232578,0,1
4,1.8840206943021687,2.7371375279983168,3.1136779190057142,2.1720108284384336,3.5258816075631367,4.1837705057697132,5.0398840298826233,5.7461451846190315,6.8907070957786187,7.6225341634926362,7.610882255818602,8.343564607159152,9.1965469067609966,9.9259778383378983,12.13421513363201,13.085101806361585,16.658792531008125,17.635964108707245,12.871782707327688,13.544271377986693,16.078552067386742,14.959532158613182,16.936396218920279,17.457350926136165,0.87032078066234309,1.6289172347417886,0,0.2483192163158271,0,1
5,0.90926484864828394,3.195342034378009,5.1804542741295849,7.6810740840680332,3.6621982661765466,4.3575385495270886,4.9799378652927153,5.9251470310997236,7.1135984574477362,7.7736412495084446,7.7354723465968442,8.4604220094940938,9.395962539838921,9.5891508946892099,11.431898396343716,12.420045923048198,15.943778151795643,17.055941890829239,13.177163767313345,13.941673072591122,16.150182286903082,14.902774739279005,17.723981291265133,17.820151965782021,1.3289310723702883,1.6247231645997866,0,0.2355420436898259,0,1
6,1.9673977902305249,1.4309560099979977,2.6861585797291534,3.7413840081174441,3.5029833146353075,4.2704427348875509,4.8657574913042287,5.7984381587030231,6.5718389904990051,7.0811720679380716,7.842729746993494,8.405437277507172,9.334946577193362,9.6758226985113307,12.722774738939172,13.384497939548178,16.471020274982671,17.376189576959867,13.289501348214284,13.955392525342251,16.127301622176983,14.935667536468712,17.494851876846521,18.63013790495916,0.77258533768175819,2.4219467298357102,0,0.18394444493497059,0,1
7,1.3032551760599276,1.3472979559659748,2.354845921590988,1.9349764511109038,3.5244970279289629,4.234427032707857,4.9432363007816864,5.65019972428055,6.7626697613971416,7.3856358831393099,7.8423184909402543,8.4838549646723074,9.036801432055535,9.8023880974586852,12.476857082957615,13.201159539938933,16.711678051813575,17.703030703007126,12.989957438257594,13.647345342861342,15.995197486165948,14.671281881967831,17.276739749570662,17.797190884810021,0.4269276425479947,2.4245464915733876,0,0.17913203317367882,0,1
8,1.4207739653726088,0.11639063227385843,0,0.77320358933734734,3.6020730912172096,4.2151402059898819,4.9196984599445583,5.5767674953577666,6.5651406129700502,7.2897968040119832,7.734333485291577,8.4079452180508483,9.2385440712013605,9.7078114970555163,13.008807694147528,13.874387304921704,16.097479139894663,17.743187917912138,12.896045723147305,13.61951048440873,15.789726177891602,14.950826445225358,16.851520965902804,17.542354817741494,0.1422095112574473,3.2159501071134038,0,0.10863622697527786,0,1
9,1.0519808600143392,0.62144047844350492,2.6050678370179767,2.436791371422506,3.4995181805564006,4.2183342813655242,4.9234675812796374,5.7498026997824914,6.760893880661194,7.2031410638354654,7.7310805312634399,8.4561519703081256,9.0434591186772408,9.4742164529260702,11.946268646225601,12.523035932865929,16.270582854246388,16.948448068154914,13.066330682775734,13.812993578574266,16.331231557643491,14.676658918268609,17.748133328933633,18.560348004142284,0.33984504109728836,3.2149684142835513,0,0.10109467602395131,0,1
