parameter,value
function,WFG7
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,3.8904009443146639,4.9037066585722613,9.5724512389148977,3.2932754797367685,7.4617524198264533,7.4094021055087689,15.745409781745902,10.332437509224285,9.9254945602472198,10.290063065834056,11.803317791063199,10.154726192809523,10.73007320990498,10.738304805179988,19.095292035967919,14.075011493067406,20.43143066038731,25.637189540543538,11.542573323262799,17.295122336831902,0.17396356482218228,4.1739635648221824,0,inf,0,1
1,2,4,6,8,5.032445583032688,4.0555901559090595,4.5124519033577979,7.9079041036545323,6.2612399012150037,6.9533570009290377,9.8380581968205121,8.108097463674369,8.8837299460770094,9.559105682217595,10.487907545566591,12.311205934436153,19.025240804332373,19.92795901623899,12.696404963614112,17.107920893043712,14.511164524980844,17.521071525296488,17.482150163804491,24.692975879682436,2.1028927648734315,0.10289276487343178,0,inf,0,1
2,0.68641944497707497,2.9436124870429929,2.0615776510049253,2.7487460180612033,4.8543367299883995,4.2652379036157386,5.9366912479609288,6.7898703134512939,6.5300480523595317,7.025888487288813,11.293362606668174,8.7873289594754578,9.2547360596179367,9.7943760861016802,11.021840413383146,12.004793204577366,16.656963181321633,16.88759719018163,13.826765318272605,16.268429766892229,16.647229008971099,19.416365486060297,15.763132480306114,22.257421867218685,1.5190775488933874,2.8781215326000171,0,0.06263155160016895,0,1
3,1.2005999347058927,2.3304627209845723,3.592628422396984,4.7901893889053415,4.0531660361913779,4.2234382712521308,6.7315468375315053,5.6371221502219724,6.88357394067281,6.883052057499838,12.619997836078298,8.628290500283974,9.0776016342540853,9.9557711079716782,10.532858077682741,10.562117325742406,16.459772636448371,15.617101063676227,13.369936529605358,15.227940491574248,16.988607584057991,22.022429757281664,14.99631653332958,23.104021612427037,1.7934032380389768,2.1774201183196724,0,0.055766699427446255,0,1
4,0.7102967685936965,3.2119703713379493,2.1223461599510691,2.8297922098153272,4.8220962810947583,4.2238932932115825,5.5559986409845807,7.109836051777358,6.4851013250104277,6.9557650663909252,10.941059863825734,8.5963529337025069,9.1030073712054431,9.7382960892045336,10.79153561782938,11.995892718780809,17.327783718886206,17.695013488512956,13.353879623206993,16.483120598568764,15.974644011008696,19.10494034848606,16.238205516659058,23.073938542549683,1.5639237562147434,2.7758360621270897,0,0.054806047565139959,0,1
5,0,0.63698359905354718,0,0,4.2934959930795333,4.7906259470872925,8.8127789476245351,4.1873945116103801,7.156754375239279,7.4582978989250224,14.585871860507956,9.9877772222927188,10.005511558171484,10.128959746065952,11.920466283268334,11.016754372187799,11.772903430867524,11.856247837743162,18.12748134341194,14.856382141850311,20.153498881837795,23.642865765922643,12.437846858794444,17.633989163547447,0.33493870076020121,4.119334796708956,0,0.047078001126472827,0,1
6,1.0537539607693418,3.0336298780525515,3.1504449044309588,4.2005960503176452,4.6006633328197646,4.1848289176115223,5.8772005496420716,6.6550851028026567,6.572715367476091,6.9553404652353796,11.377036293545801,8.4846277751811687,9.0722442551093252,9.7756820367932704,10.696059410894797,11.603502950708332,17.290766893099224,17.129068101718307,13.132099941966983,16.103213016624196,16.348897707905802,19.823767678531549,15.917931599782978,23.182702168984559,1.7700174051064346,2.2337315128726942,0,0.043487001909968612,0,1
7,0,0.39954105525515904,0,0,4.3878599587085851,4.8793908741372567,9.1185628713856381,4.0110888213838836,7.2191371602740801,7.4240990779765657,14.877555388274633,10.366945012740297,10.030977140965039,10.197621494868224,12.09129272108558,11.050622136724327,10.939707049069961,11.171575190491749,18.719621449823414,14.6283234187574,20.503519983427971,24.043554043974087,11.928960384891585,16.785190710720354,0.29227088401273993,4.1452535067627556,0,0.043083610430201716,0,1
8,0.55594712369534172,3.1929164827076573,1.6762949486689758,2.2350133759909681,4.6116792251853065,4.1613228484146561,5.6200866254194306,6.9364868011553469,6.5586158392777367,6.8563279028964663,11.129284775876945,8.496075952877014,8.9958436957937185,9.8014037290230949,10.605775263485713,11.616285640245289,17.631698876041686,17.520270820914952,12.710379761736725,16.178387797569439,15.915154217579836,19.619582218599056,16.222756219282484,23.676475510036219,1.4478788901971416,3.0164632755328546,0,0.040665361393993876,0,1
9,0.35110544866219107,2.734293924573107,1.0578075132607334,1.4103958622209467,4.5735775096969151,4.3056587055221014,6.1939335338073915,6.518316801659064,6.6601080918465083,6.9310158680334055,11.711497457319133,8.80598439212344,9.1221526786103038,9.8405698790977301,10.820794588594971,11.579273032133793,16.49432913755156,16.459924252430017,13.625809422263044,15.991366914274341,16.670212980894188,20.350312384379137,15.497429842300338,22.470110510441412,1.1938534909715741,3.4164540511197679,0,0.040647508253189309,0,1
10,1.1242051468124545,3.0921347719020655,3.3645829162962015,4.4861175523104757,4.654391638839253,4.209181603532909,5.7391131663334738,6.7906048245849018,6.5448380007309295,6.9923308329292153,11.243755767880941,8.4820738431611993,9.0774290887070066,9.7365346537567987,10.698166575510326,11.709558910506093,17.343898053554906,17.525650710179711,13.444674098567692,16.293868658778987,16.08024065435356,19.583269356938384,16.081595073203697,23.218938832691951,1.8116319321196199,2.0945302083920927,0,0.040327829114255739,0,1
11,0.34433703610800781,2.6384843647541039,1.0434139106497953,1.3912003906286703,4.7017350339548347,4.3460286283060308,6.3274212250869848,6.4477269271426172,6.6291294876184228,7.0160985879703155,11.760750141703641,8.8999280238225307,9.2343604321726644,9.8133527712176445,11.004470417143819,11.78594082393292,16.086810569668707,16.201355692170988,14.129385533306637,16.053793847212134,17.018820751951381,20.206528459790576,15.281654392470882,21.801909027937278,1.1750632961135148,3.4467195494454361,0,0.040209755963595425,0,1
12,0.22649279405370476,3.9798251232733479,0.6833089034502644,0.91109905551465997,5.0566141040251864,3.9286887627474698,4.7940758434844115,7.7750042764006109,6.2654743719564667,6.7499822708407775,9.9228355355997948,8.2074950744187767,8.8883361569986423,9.7136544502112265,10.618042672653658,12.279386184301643,18.985397310828954,18.527750488344058,11.032102840937675,16.534407031101559,15.515993828707471,17.738097359428902,17.053899755584382,24.458444615148725,1.2334777174617861,3.4045262920800554,0,0.04011220992841355,0,1
13,1.3562923136674301,2.8372946823383391,4.0563500110489867,5.4084681823995062,4.5659080286311733,4.201987966435718,6.0006866067513061,6.3753507504607372,6.6728015286136628,7.0086007078389621,11.702341613328624,8.7012561640190516,9.1390757364167516,9.8511386315155463,10.74206735361417,11.279673623526998,16.880752737959998,17.158979735596638,14.106299078033473,15.890111608014189,16.126365426318706,20.276946511595806,15.751352117799044,23.15376838049983,1.901378042045764,1.7556200140041232,0,0.039756000031678493,0,1
14,1.8370156663541923,2.5309134889341975,5.5000369789770529,7.3333989509103477,4.116320926983903,4.2224880010923371,6.3607113040483734,5.9474122100623754,6.8435497990045144,6.9023393287065549,12.297194292813986,8.5924669658083808,9.0282804387975624,9.9140194037558231,10.451688902992267,10.641541700784837,16.829536752858015,16.542182726400398,13.638442477755488,15.51636050161494,16.264492501980339,21.567135345529579,15.454663519267051,23.601079210669972,2.0408036256321784,0.94631852866765176,0,0.039540545330262633,0,1
15,1.4595615496557548,2.84869858779158,4.3647944230992826,5.8197312392428904,4.4571221526020564,4.2173784004642716,6.0288834425501205,6.4354377856165872,6.6669055012675171,6.9338702473839877,11.68624540476738,8.5584021596092779,9.0612582714404226,9.8174181429027527,10.610490148651262,11.291623235952798,17.044280435697999,16.994828327587815,13.489479102652576,15.94009925517288,16.241889447309418,20.429819324794117,15.753349514701375,23.264943801362648,1.9425723823837924,1.5562563668262237,0,0.038347403014605812,0,1
16,1.6814073569767505,3.1577297629550505,5.0440737423903865,6.7254351002378661,4.4262984191136212,4.0788368929475638,5.6478108475734201,6.6382247689983558,6.6180910566543245,6.8079117269758083,11.350776816629999,8.3239506028695729,8.8663566497642758,9.7924799081740872,10.341987522406434,11.128410289779453,17.93512909273862,17.649992067529009,12.572674888670186,15.898679962506527,15.636340084269436,20.200205124030592,16.164788962309068,24.340620951072797,2.0337235483589788,1.0242336564277901,0,0.038131144806097833,0,1
17,1.7208438307673792,2.6782023245237911,5.1501146202248078,6.8668292925095749,4.4965401437954329,4.3096142564297519,6.1903495084201987,6.2592986009394815,6.656902367416782,7.1801545062450627,11.869610077012942,8.565738376633238,9.2672486904594873,9.7598511078632662,10.827465551766423,11.487870374218534,16.6427939340699,17.070658325238469,14.71337346278882,16.165767008061867,16.477352602181377,20.275358763537142,15.672902730419128,22.583171044434621,2.0190338693225418,1.128261830263706,0,0.036139568425171631,0,1
18,0.6257286439451667,2.9682230904457954,1.8756900172751045,2.5009584434023964,4.6038556741837553,4.2317672348456723,5.8955893155541812,6.6720734391986101,6.588462354113112,6.9693854739733494,11.431071408345375,8.574354590905708,9.1134884455370475,9.7931410357233535,10.742868110023812,11.650941387236356,17.134438698109033,17.156652643748345,13.458131517127095,16.144456713395062,16.289373585600174,19.865299791585134,15.918522965933581,23.027204462795751,1.472910109866743,2.9605044388102164,0,0.036091513196859493,0,1
19,1.8794815122770685,2.9133160655412684,5.6307870341243937,7.5077448296261178,4.3348296531499315,4.1760175501655015,5.8868667984260803,6.4167410144843764,6.6837990578047961,6.9394406794478645,11.674084785332981,8.3962446160528792,8.9886163100048968,9.7964398269011088,10.435804118668807,11.072971074634408,17.465223749917694,17.47561345591463,13.432726931822341,15.951038506213514,15.818817646532757,20.519876032849066,15.989976753278659,23.90304505447585,2.0577180300675617,0.72107997468689877,0,0.035509140622707484,0,1
20,0,0.80316149661786351,0,0,4.2333128055314049,4.8328190487974689,8.5401544108824474,4.5216180064961033,7.1668577849399862,7.2935611086735577,14.368895108865107,9.9995853821064475,9.7499278845253308,10.100493928536551,11.653724932380461,10.982789281309675,12.09323279409254,12.420014250931001,17.754779555670112,14.991836803040565,19.426798846294378,23.704168056012595,12.710240633045919,18.212896122942613,0.36154450969250707,4.0997999783724097,0,0.035128793632644185,0,1
21,1.6633858007410298,2.8248105872640692,4.9797440645695996,6.6396569240780252,4.3955710305628077,4.2340255268701181,6.0235759962426414,6.3896392579580903,6.6975587970584245,6.9683699802790935,11.760956322891165,8.5585745951783476,9.0396475057516916,9.8178047824754895,10.576646541515169,11.194329976911831,17.069472894495679,17.175331582417723,13.738329466900039,15.947721444333022,16.063057095503432,20.53346282843189,15.806664762792233,23.40640770574942,2.0071052127913891,1.1775582121086694,0,0.035114967563055197,0,1
