parameter,value
function,WFG7
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,4.6803253033494689,4.1805073213741659,5.6868726119448851,6.7329664717273197,6.5677082309634063,7.0314411846510465,11.195956906385561,8.4671085182521129,8.7609111729461411,9.7633426738422973,10.622564315834484,11.746009089719303,17.806555928555269,17.901656335870399,13.313222228395505,16.021053188215451,15.873732391671489,19.327642994172308,16.211562242816061,23.522676070120873,2.0850438106033038,0.08504381060330396,0,inf,0,1
1,0,0,0,0,3.9276099271543554,4.4291444609443076,7.2140797882382577,5.2850712462678233,7.0296137271976189,6.9051713216819284,13.410623607260794,9.1618051257981818,9.9132951639167697,9.9883744582199618,10.814438005455068,10.006043670656117,14.20397910649182,14.592653526613985,15.791451001930449,15.617158005496334,17.203869599347382,23.596932332140721,14.198102459295484,21.842052409085163,0.10607578864112796,4.1060757886411281,0,inf,0,1
2,0,0.17622611948612676,0,0,4.0330112252395729,4.412429310975436,7.2918490679993315,5.3369218240616805,7.0254801036442247,6.924654168835537,13.339500493999871,9.2989363045766318,9.9110886490951611,10.083436187028219,11.026746986781948,10.229852678811241,14.190059094319196,14.209506627364643,15.375774280090107,15.450125120211389,17.637563691041183,23.223781538983022,14.169745290245775,21.557717504803797,0.18201340060141766,4.1013213658696728,0,0.0586923433921403,0,1
3,1.8181649836623588,3.6682603720959941,5.4544907397085716,7.2726543025035486,4.5258422629819961,4.1333214919626942,5.7700352267862192,6.508924069663796,6.5902759755060911,7.0074680752715164,11.406393343038209,8.3018555432131294,8.8939226823168145,9.7547686123245754,10.516140144611294,11.435780286615511,17.830026719311302,17.73295454706658,13.273680664179237,15.954695802436254,15.929189461387191,19.81795124850559,16.125598871003543,23.768414876921867,2.0689912224162024,0.57392102312024329,0,0.048396431234223214,0,1
4,0,2.3474733793042355,0,0,4.4438319416021406,4.3005373073510755,6.2072634734311452,6.3022720150950668,6.7031565209711017,7.0550797660437308,11.912396791767597,8.6870634168609051,9.2542479126434234,9.8195631095754781,10.776247905364176,11.297461391135133,16.495236962058378,16.808513012570753,14.361694685299412,16.062049540760235,16.424572267112655,20.598945817969362,15.586546208490917,22.746217349201032,0.60941830659454499,3.947165495702309,0,0.047343496586781594,0,1
5,0.43224683962348653,2.2993251026387385,1.2967352785876416,1.7289804047024075,4.3456861764497763,4.2173645642765312,6.1961222477901252,6.2224633184091687,6.7059416624951105,7.01658396730687,11.938794535478761,8.5292026048196803,9.3119714533041638,9.8509743208604466,10.710815202185783,11.115316804218621,16.794077189324163,16.694997484423386,13.824954043841833,15.94664534040313,16.512799609846009,20.724492014844515,15.658696467737048,23.147426395317687,1.2172442900461662,3.3805055598825695,0,0.047069985448178558,0,1
6,2,3.4498322029610913,6,8,4.5278034017641637,4.1634382082936261,5.737535545577507,6.5793835434384302,6.5890821820188608,6.9699522916636489,11.393122994540418,8.3499615647476446,8.9198358049071977,9.7276003709150558,10.48194846867975,11.409951976554909,17.655657258171818,17.771982265678062,13.436738479399231,16.073160255466718,15.788686957415106,19.940263765064,16.092684242385467,23.717870722650456,2.0811708890047678,0.28233677565620663,0,0.042739222064627963,0,1
7,1.7465065419647234,3.8170960005655883,5.239519707982641,6.9860262172507372,4.5133012595575277,4.1163253345211057,5.7550693088428329,6.5461695779369409,6.5983263478105894,7.0798827428367463,11.339057708056711,8.2636508703869342,8.8593853213316507,9.8043673521488799,10.590963427650948,11.530706832856342,18.101568660975669,17.80353468915882,13.00405595900979,15.91045668441846,16.047422823374301,19.488477424104254,16.310521430191756,23.905765105290055,2.065410459334883,0.67036677128956779,0,0.041970425575620904,0,1
8,1.2617582945406123,2.2153615266343594,3.7852782117465194,5.0470376184471979,4.3102026366174568,4.2332297591038621,6.3251858342386695,6.0774652550769979,6.7485183500992818,7.0027365259350081,12.124126505995111,8.6164034293892655,9.339115258033738,9.8748659701287345,10.71771849395944,10.976976414774631,16.521562742831911,16.454174127852486,14.055097066032017,15.833686966000444,16.587866162628984,21.058111777082445,15.465169849982395,23.005016998111724,1.8107688897550736,2.1116308852016958,0,0.040932726559606745,0,1
9,0,0.99237384670002704,0,0,4.149742718601293,4.3416612152017207,6.8961534928913073,5.6685219122675852,6.9114661940688542,7.008612795417128,12.810531158293026,9.0108479435055813,9.7059371854580405,10.019518623047588,10.970455769711394,10.61333526565878,15.210396207831922,15.147851801038058,14.803009174426821,15.634590273737558,17.299268473346498,22.149264653103476,14.789475693837602,22.133355675792398,0.37293320484087866,4.0551560628899059,0,0.04090884948078044,0,1
10,0,2.6089894605408501,0,0,4.4922590717332493,4.1923207709405474,6.1708299788838321,6.3039743070449372,6.6820063892840365,6.9540713723965402,11.808367011405425,8.6637114104482702,9.187428377523938,9.8856839974553843,10.770820400525812,11.273504289146418,16.817450779058625,16.557919992549667,13.506771295862874,15.777062851259918,16.601833163554371,20.482859773964115,15.58392382373334,22.9945239688771,0.6492767456077585,3.9208184977776104,0,0.040763879957210862,0,1
11,1.00813420176486,2.5587179397812059,3.0244110142581153,4.0325480091462333,4.3631769990672344,4.174364214759624,6.1126578303507797,6.2060309075315185,6.6955831056050741,6.9407393532339734,11.902003819859182,8.5020855471343921,9.2254999323516298,9.8308641289218404,10.587196019980084,11.001080181577517,16.929183412123173,16.844896044312037,13.729497560789341,15.854671005916519,16.274400709187773,20.841745494743574,15.642822818368247,23.38747196559547,1.7016765652068391,2.4379281324056992,0,0.03967535851168158,0,1
12,1.530544097881523,3.0176769467084816,4.5916306580898691,6.1221741700435439,4.4784496633417845,4.1824733534420329,5.9752298558598751,6.4159081893130274,6.6443016710225962,6.9661591365266107,11.64233992710669,8.4937114515001131,9.0828146018642713,9.805955208820448,10.61857735104334,11.297967898799028,17.200653576208349,17.136186108274799,13.513218727931013,15.940404575908294,16.204592226181784,20.295396994046659,15.827136809502441,23.367566521430764,1.9776490253601222,1.3609760840642384,0,0.039654536004061262,0,1
13,1.0484883373383562,3.3007248800251952,3.1454626788114521,4.1939502380615723,4.4771726623086856,4.1051856084284379,6.0104144695458217,6.283237844846191,6.6526418737508459,6.8959753693556101,11.688396789902317,8.4672406066064383,8.9871191253295066,9.8456097906544304,10.558203744509282,11.170919431137706,17.397790816786927,16.951817206769043,13.072539093732233,15.635660228513728,16.288852622819022,20.424515119422438,15.730315950431196,23.565876859332022,1.7945663818798097,2.1604677088326882,0,0.038595759025109193,0,1
14,0,1.2350522139243796,0,0,4.1884822387284597,4.2395192952225988,6.5679600361165864,5.8482785005835476,6.815188067630106,6.9151292082224654,12.483722830437207,8.74006401578648,9.6214467895904434,9.9295889992935429,10.751223313490135,10.612350980037398,15.864802911099687,15.716817087776825,14.25359808963392,15.744765354307475,16.867275286510772,21.884426718171145,15.080454335548337,22.768999327454793,0.41939010783098096,4.0362470497453851,0,0.037727852285742831,0,1
15,1.27639888415005,2.7866135138403219,3.8291843032011754,5.1055790294191521,4.3614089050079716,4.188897221162442,6.1486714674313543,6.2130329032272744,6.7024674848847994,6.9606269218968828,11.902845843131844,8.5153660651119658,9.1798484928972606,9.8411898997932283,10.61407928885499,11.06578164460713,16.949821320742711,16.79032923522459,13.644288957746765,15.831085979259292,16.367909942197681,20.766395912297437,15.643289421340196,23.319597123203366,1.8641894550893383,1.9059919504827878,0,0.037311560010308609,0,1
16,0.51965179830107,1.8843968375728639,1.5589701014487367,2.0786267584437623,4.2423228438521834,4.2029156490677719,6.3416706278761676,5.9922807560413833,6.7565574364225451,6.9298956493407058,12.221733898400656,8.5692905300822222,9.4284044428635436,9.8652021619922596,10.62942386554311,10.757408050044059,16.436716991234068,16.31932451503959,14.011994059394032,15.810313180107769,16.537916182205606,21.439858015294792,15.366425551775301,23.147698050718404,1.2496018982443386,3.3425058537826082,0,0.035298106726317911,0,1
17,0.298557911075508,2.1444664225207397,0.89567893636458962,1.1942386088389485,4.3592692653098037,4.1983418809263018,6.2466716166619802,6.1347039055322776,6.7129285540332218,6.9109808951034051,12.038073897119721,8.6044293980382598,9.3411526749377387,9.8508854851696945,10.65590916860069,10.956610863987525,16.548968640301862,16.439668894572005,13.855613362845059,15.831718204854058,16.498576246554908,21.108427820500467,15.424686883888096,23.069690517148885,1.0563140699882843,3.5836054138458571,0,0.035241219440616055,0,1
18,1.5589317248172045,3.0755549501074446,4.6767835046543267,6.2357113325851223,4.4787916131709755,4.1868676297429968,5.9337137052002378,6.4468190632694702,6.6312016547767145,6.9876426504765892,11.595492124481787,8.4417674430323171,9.0560183480115235,9.7813084520279432,10.595950782399703,11.342142597725129,17.304045670544038,17.289197817753276,13.535908789500869,15.999801296125716,16.138325375154626,20.197059557531748,15.898035402255681,23.418745014442436,1.9894931500661792,1.2877023299328909,0,0.034851066643068626,0,1
