parameter,value
function,WFG7
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,4.4163212901988702,4.15960280335044,5.9708661239054566,6.380715343703792,6.6568961031239864,6.9811113402044151,11.666805032651608,8.423675331433671,9.107133996908118,9.8201528551079953,10.596239933110958,11.211701379558688,17.330641692900496,17.164382565884697,13.389475056690978,15.923500502796628,16.204970359775508,20.329426507090876,15.899401485921215,23.566818790189828,2.0818852872979412,0.081885287297941423,0,inf,0,1
1,0,0,0,0,4.3694482186755614,4.1893935606319959,6.0222826392906077,6.3965923361791681,6.6669893565787692,7.00452400016664,11.699976173403101,8.4109674402024517,9.1383039380359996,9.8253865561334468,10.623800127374405,11.254819360507913,17.288797960483254,17.062269258013188,13.340000930404889,15.98424077461474,16.329180117234113,20.339500389707375,15.912504144412736,23.482107195521337,0.081583146818024116,4.0815831468180237,0,inf,0,1
2,0.56553553041806781,0.73681095012271347,1.6966064218504386,2.2621418955623831,4.4037427487692362,4.1534889634727579,5.9479664165277288,6.3974967467474944,6.6545753347099748,7.0061007574415841,11.653212935054048,8.3995209658466088,9.1780108204993169,9.8324391093545778,10.627314839166104,11.214625727076513,17.368341794083975,17.210368229033232,13.41913521729103,15.971787955782979,16.210986441307785,20.264976275409239,15.979261131238992,23.617644414333114,1.1051602301386323,3.5188823845563948,0,0.05523318898158891,0,1
3,1.5534077504582871,3.0009490169405963,4.66022311487668,6.2136308197431518,4.4757161228275644,4.1499540426901778,5.8383476065380755,6.4736506873079627,6.6303521281991475,7.0184983497246076,11.53573414989706,8.4058818736186893,9.118279763506056,9.8062478306518699,10.611996759002189,11.286664207522497,17.467470378019677,17.51170702690397,13.572100772480704,16.022878538868717,16.000320217478585,20.057561182408751,16.070297630365751,23.677767310006274,1.9833663865139886,1.3234246118622373,0,0.053837873983197122,0,1
4,1.4906516539767949,2.9763691938125176,4.4719548532086915,5.9626064706908917,4.4014353966962414,4.1650995989361492,6.0070427799973984,6.3532953290785938,6.667038979448467,6.977463965514394,11.696897860726255,8.4264883547272422,9.0548851055936961,9.8253189248834119,10.582100562755633,11.213903799152241,17.350677524859261,17.109501810698241,13.31467654971839,15.867396825297542,16.248273584922583,20.365304940926642,15.867471085428079,23.551551764766124,1.9617292495017815,1.4485231669096019,0,0.052581173987702928,0,1
5,0.75516434130499688,1.2901770739516327,2.2654929098711003,3.0206572135761305,4.3955481103889591,4.1697287868307598,5.9629227024350513,6.4053741508897835,6.6576439571531267,6.9883668497112668,11.666065379589185,8.4115014326853572,9.147058710853301,9.8182102155683246,10.600007567605777,11.212824992054276,17.314306346625155,17.181313137299469,13.419651455999348,15.985766802299226,16.196329060585459,20.337024048921315,15.934858770738257,23.574338066888654,1.3649762869185567,3.1499817676955155,0,0.050216058460907959,0,1
6,1.961232659613148,3.9339375558815646,5.8836979675100691,7.8449306226884081,4.4996477029524442,4.1659529228543875,5.8524769211964038,6.5254806496870499,6.6057374540663991,7.0002419397438089,11.488794796838505,8.3893082514091102,9.0889783801306532,9.7778474515030815,10.613231653619184,11.399605580794914,17.453629655656194,17.413524066017196,13.411673614846798,16.069862760399719,16.110008195001736,19.997340220031532,16.025225479683801,23.525876176147158,2.081354118887127,0.18580978555027858,0,0.047361342093688981,0,1
7,1.1783895083078357,3.2779127251794504,3.5351687574658022,4.7135583425442364,4.494129594132068,4.1728467458559182,5.8891330809763174,6.466747354562834,6.6209234125785494,6.9656072871517605,11.567230558016236,8.4399538512022882,9.0883552869356006,9.7744211118392936,10.580155704858532,11.30878079496568,17.296848512582571,17.339682266815448,13.565566069548435,16.024323647602959,16.057461768314148,20.217297840795307,15.908604833305342,23.474481165631939,1.8547567774319573,1.9361028302471706,0,0.044388571424772129,0,1
8,1.7342685669994973,3.4181999213455656,5.202805857727979,6.9370744775225406,4.3954045751474382,4.1683408705293354,5.9614864563859395,6.4136999717839247,6.6529694060867905,6.9789507624437821,11.653618512529619,8.3987379124784525,9.1284598337833138,9.8097824034268104,10.586235437255903,11.220062986545299,17.333043249759498,17.167553017897728,13.348032745509652,15.987507904759756,16.206102791205456,20.337025712362557,15.925374973833343,23.578318946575084,2.0466054089324204,0.82711482943458714,0,0.042876693163837423,0,1
9,1.6720235181126024,3.4888069734624252,5.0160709256133931,6.6880945677593626,4.3903291143857546,4.1945031808938644,6.0172340329194283,6.4062358808901996,6.6606167613472937,6.9875318767965791,11.689964332851813,8.4289330847747017,9.1201823634125052,9.8085603326910764,10.609331549721423,11.25852192201579,17.231608156825093,17.061318503691627,13.382052280123474,15.996295132763255,16.296755794792279,20.368080674602211,15.866950543148233,23.433530295312654,2.0365146494765471,0.92686676304833726,0,0.042682433092434122,0,1
