parameter,value
function,WFG7
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,3.9986078350502208,6,8,4.5573699887086079,4.0531327523280112,4.5034473130675359,7.9524422393248866,6.333892432275003,7.0719674772728629,9.9750203034730021,8.3723014637431827,8.4906530023838798,9.6400449543734226,10.588673748893338,11.892194129742929,19.6543626823868,19.9577302091284,11.467560547100055,16.969819791310577,14.502702457434173,17.942752066412869,17.843051786587942,25.930152264431179,2.1083632963635934,0.10886399617138012,0,inf,0,1
1,0,0,0,0,4.5052783280539908,4.8714631345717079,9.5667567004323626,3.015049481962508,7.3071257978850399,7.4820033629804534,15.731732841250091,10.666466526291599,10.004982078331043,10.215853705538359,12.131639960218944,10.627901728703151,10.162123337268977,10.914363503395906,20.945657205657721,13.791683490614282,20.412045279385147,25.147195786258447,11.036270246853288,16.005030645178568,0.18862741474073827,4.1886274147407381,0,inf,0,1
2,1.7706749883154442,3.483664560593478,4.6068440440557517,5.9843933904742617,4.7492922515221956,4.2580630349415607,5.3744893115118657,7.3610393830732885,6.4342764586136525,7.2625095995293512,10.507074595099734,8.2460876968752714,8.8891259633593211,9.5602132246266827,10.63344867711149,12.272979262353436,18.119731191966029,18.463018141538083,12.820498352593706,16.819813237609068,16.239032468228103,18.477071852319337,16.706124920225761,23.278322514530583,2.0312375114843255,1.0713102324875938,0,0.053243647011032964,0,1
3,0,0.086744959832903978,0,0,4.5519726558639251,4.8958338485409563,9.3131496389439246,3.1634183805989586,7.1567746371142009,7.9238347765116419,15.494148019640413,10.201775997473524,10.822478063574055,10.135888523144715,12.522418140338951,11.11735097797073,10.41858924370767,11.857649507678655,22.338641303430649,14.705802168117472,20.534776320992826,24.017537285240202,11.83473902543547,15.817542208059718,0.22240983662161129,4.1802651439763023,0,0.050769820053026465,0,1
4,0.20852514257461599,1.016820395614046,0,0.0030048340211739355,4.7391618533396187,4.8163214707253319,8.5853800583839295,4.3700976447439768,6.9707187701861937,7.5567051444436988,14.06375211682319,9.588470535937109,9.9429852603336002,9.7738673214056391,12.03596138210705,11.751745177905441,12.137887581142511,12.579229503408255,18.274591091954004,15.188553172195814,20.019286955953721,22.618329570859924,12.30214180621622,17.03903747397063,0.55445687204912242,4.0405846728197252,0,0.050429900712584554,0,1
5,0.30745240911494948,1.5108315496637397,0,0,4.9620258586561699,4.7254483262766032,8.107249371589992,5.0219284261082215,6.78175482426676,7.5892479759072744,13.212332461026005,8.9930215586596027,10.273239164548201,9.6927946309101269,12.137567479841936,12.421137107960453,12.886042437845276,13.047737648034259,17.145705700583108,15.902366340891804,20.273935903156406,21.041586862611883,13.104225794325613,17.331895929979936,0.67909943494920399,3.9587975214266393,0,0.049235296934293939,0,1
6,0.18781369323633046,0.86209163798248478,0,0,4.7714242699133207,4.7999678301218056,8.8737090806466394,4.3358184727907814,6.9300733491536661,7.5429366739891925,14.194807320641731,10.056990419544928,9.6213477253601987,9.9075086903184175,12.326629116200531,11.500961829921302,11.397540470894821,12.011532140368681,18.03221163289372,14.943931842175166,20.443037672633302,22.815678230954077,11.761828293034755,16.267973514559525,0.52318522408303647,4.0675278838212723,0,0.049217740955505712,0,1
7,0,0.29810240607266081,0,0,4.3628343120677,5.0677377854138888,9.3219604808834386,3.5956291596037269,7.1155235730464428,7.3787365135860252,15.236655088273828,10.114412168791876,9.885236726407312,9.9074677805856037,11.904561791882136,11.08454791530523,10.555497400591829,11.634762852869486,20.092184207443147,14.729809976069939,20.261297460874921,24.781370130678596,11.421384254162016,16.423329663960686,0.27476592967214458,4.1587335865534909,0,0.047845060341822579,0,1
8,0.099721464068066909,0.81370984957805925,0,0.12634173728277509,4.3704903001424258,4.9853701424426147,8.7201081272635168,4.3507384640863114,7.0885071285831636,7.5188340319550147,14.451381417608726,9.5980402374518832,9.9687912890650239,9.8730611589843384,11.700345725910003,11.684924594049733,12.036211382289064,12.42243670819434,18.679995576535724,15.264893522633685,19.930541032693892,23.406506266323952,12.561575006655591,16.945914301737222,0.47554231189635388,4.0736746253791765,0,0.047460481683255368,0,1
9,0.63162011139281038,1.7649170618475316,0.62118591922303712,1.0372843334683421,5.310580127897552,4.6889403641333107,7.6969920666870557,5.5332635895612841,6.6140088006367543,7.1850860412130491,12.642864486717748,9.2797606267361452,9.8220049974077259,9.5804726271855589,11.892337819099291,12.293349894587369,12.309158779323951,13.938930414602202,17.524030546792474,16.109263191217991,19.257711056797774,20.873763675484174,12.761475502374639,17.488134743692967,1.0818237383240903,3.6069137580963324,0,0.046804344130599917,0,1
