generation,alpha,evaluation_count,population_size
0,1,0,120
1,1.0076694961798704,109,120
2,1.0086357785642159,218,120
3,1.0129706297190837,327,120
4,1.0148811646871434,436,120
5,1.0150341722533351,545,120
6,1.0167953314082678,654,120
7,1.0195509730687917,763,120
8,1.0210276067010697,872,120
9,1.0217117407415401,981,120
10,1.0256728340521237,1090,120
11,1.0282754559447997,1199,120
12,1.0305944917963417,1308,120
13,1.0320231579526191,1417,120
14,1.033300888385797,1526,120
15,1.0348168787658729,1635,120
16,1.0351927960516696,1744,120
17,1.0354148210151568,1853,120
18,1.035429111892441,1962,120
19,1.0357920137345329,2071,120
20,1.0383294296844408,2180,120
21,1.0396967614335904,2289,120
22,1.0408857207164879,2398,120
23,1.0423975174325006,2507,120
24,1.0432732904413071,2616,120
25,1.0457425193251835,2725,120
26,1.0451034460084487,2834,120
27,1.0470460737848177,2943,120
28,1.0473461545640337,3052,120
29,1.0495660498520472,3161,120
30,1.0478479317625138,3270,120
31,1.0508973541238855,3379,120
32,1.055063985653043,3488,120
33,1.0589651300108269,3597,120
34,1.0627558999101423,3706,120
35,1.0641400639137295,3815,120
36,1.0664809424635755,3924,120
37,1.0662776338057756,4033,120
38,1.0677871051120822,4142,120
39,1.0689515127626572,4251,120
40,1.0690889867356816,4360,120
41,1.0715146972906133,4469,120
42,1.0721881723399078,4578,120
43,1.0761506094620652,4687,120
44,1.0766659130144407,4796,120
45,1.0755820893599857,4905,120
46,1.0772418094879201,5014,120
47,1.0792963652052665,5123,120
48,1.0797696871480271,5232,120
49,1.0805560776650607,5341,120
50,1.0822229998474191,5450,120
51,1.0825562849011459,5559,120
52,1.0853353770190008,5668,120
53,1.087608152122961,5777,120
54,1.0878826381195827,5886,120
55,1.0892583798546001,5995,120
56,1.0889719427097326,6104,120
57,1.0897119563929438,6213,120
58,1.0895466669070148,6322,120
59,1.0938206329577687,6431,120
60,1.0956766701606091,6540,120
61,1.0958562465218413,6649,120
62,1.0992863284087833,6758,120
63,1.1026658992125267,6867,120
64,1.1034158786108543,6976,120
65,1.1103384217274945,7085,120
66,1.1118846919909211,7194,120
67,1.1154983455575125,7303,120
68,1.1158964895185621,7412,120
69,1.1170539449465549,7521,120
70,1.1169365989366131,7630,120
71,1.120605525596295,7739,120
72,1.119936148812176,7848,120
73,1.1228336667057077,7957,120
74,1.124811183796715,8066,120
75,1.1240567923155613,8175,120
76,1.1241195473029766,8284,120
77,1.1285792197377962,8393,120
78,1.1289092140726389,8502,120
79,1.1318197751259522,8611,120
80,1.1337057789323484,8720,120
81,1.1336209788028466,8829,120
82,1.1339819543295853,8938,120
83,1.133507855831617,9047,120
84,1.1348246349789748,9156,120
85,1.1360145888209643,9265,120
86,1.134587956687626,9374,120
87,1.1349239073830193,9483,120
88,1.1361897059585295,9592,120
89,1.1379520845881343,9701,120
90,1.1376682009997778,9810,120
91,1.1372242109929871,9919,120
92,1.141672250075157,10028,120
93,1.1432204904522685,10137,120
94,1.1491098414932122,10246,120
95,1.1529335291368876,10355,120
96,1.1536163304151645,10464,120
97,1.1528470591549891,10573,120
98,1.1531671967741604,10682,120
99,1.1551361641195979,10791,120
100,1.158395885391488,10900,120
101,1.1604759299374912,11009,120
102,1.1642594806132494,11118,120
103,1.1631026328375116,11227,120
104,1.1626041546238677,11336,120
105,1.1658767729574089,11445,120
106,1.1668974926167917,11554,120
107,1.1679729308081954,11663,120
108,1.1700638501931568,11772,120
109,1.1692189642419561,11881,120
110,1.1718092741803667,11990,120
111,1.1746514695192671,12099,120
112,1.1756699184686124,12208,120
113,1.176167133924976,12317,120
114,1.1754044107239399,12426,120
115,1.1786145577781726,12535,120
116,1.178178756926465,12644,120
117,1.1800136036863471,12753,120
118,1.1805780582242982,12862,120
119,1.1791528419086872,12971,120
120,1.1807046181804277,13080,120
121,1.1830055329744853,13189,120
122,1.1820548226905159,13298,120
123,1.1840290086556686,13407,120
124,1.1836585959445085,13516,120
125,1.1831508415515832,13625,120
126,1.1825565911733995,13734,120
127,1.1834114110969969,13843,120
128,1.1831632657721625,13952,120
129,1.1852765200665236,14061,120
130,1.1834913267030971,14170,120
131,1.184999517012943,14279,120
132,1.1833111353610299,14388,120
133,1.1830790616283684,14497,120
134,1.1845256748773301,14606,120
135,1.1830160792777336,14715,120
136,1.1822520424351912,14824,120
137,1.1810686965290771,14933,120
138,1.1816196458459123,15042,120
139,1.1803836833262773,15151,120
140,1.1812218083977495,15260,120
141,1.1817856212911562,15369,120
142,1.1833069810254575,15478,120
143,1.1846974121334863,15587,120
144,1.1833339439140755,15696,120
145,1.1838123638281703,15805,120
146,1.1839370828227118,15914,120
147,1.1816065459152183,16023,120
148,1.1815675734088678,16132,120
149,1.1846731616503978,16241,120
150,1.1848447762017214,16350,120
151,1.1836664167138369,16459,120
152,1.1831897754029459,16568,120
153,1.1817522450284419,16677,120
154,1.1803969102873317,16786,120
155,1.1806908669339338,16895,120
156,1.1814928951706201,17004,120
157,1.1799098895397275,17113,120
158,1.1805937020076955,17222,120
159,1.1797418395605304,17331,120
160,1.1811145015550255,17440,120
161,1.1804259384867954,17549,120
162,1.1801167959845811,17658,120
163,1.1790549290423056,17767,120
164,1.1780764800143682,17876,120
165,1.1792890760381589,17985,120
166,1.1814958664705981,18094,120
167,1.1802652245482546,18203,120
168,1.181876199203177,18312,120
169,1.1847125619515306,18421,120
170,1.1836863631473526,18530,120
171,1.1818271299795995,18639,120
172,1.1817635755236118,18748,120
173,1.1808512349761517,18857,120
174,1.1835503421765845,18966,120
175,1.1830209418266002,19075,120
176,1.1806414438518325,19184,120
177,1.1821978025927065,19293,120
178,1.1819674420184159,19402,120
179,1.1810479133404634,19511,120
180,1.1832639968713765,19620,120
181,1.1850188733702154,19729,120
182,1.1835513394859598,19838,120
183,1.183702993424089,19947,120
184,1.1842343543941525,20056,120
185,1.1864050716657946,20165,120
186,1.1882183961781985,20274,120
187,1.1897807153963007,20383,120
188,1.1915071403562862,20492,120
189,1.1924287413421635,20601,120
190,1.1918060698511264,20710,120
191,1.1925336877492227,20819,120
192,1.1920713316084466,20928,120
193,1.1912337931895634,21037,120
194,1.1921906114086449,21146,120
195,1.1937474802627404,21255,120
196,1.1933826490534651,21364,120
197,1.1944575108041773,21473,120
198,1.1931100675992425,21582,120
199,1.1917555592713511,21691,120
200,1.1921224313338319,21800,120
201,1.1928718243103724,21909,120
202,1.1922758590574309,22018,120
203,1.1913186110506839,22127,120
204,1.1926528159539938,22236,120
205,1.1926123388624179,22345,120
206,1.1923225793599943,22454,120
207,1.1927456988047542,22563,120
208,1.1928971756454576,22672,120
209,1.1909019117328654,22781,120
210,1.1915366672383587,22890,120
211,1.1915353357183875,22999,120
212,1.1930047874265202,23108,120
213,1.1930134580830445,23217,120
